word	synsets
стена::ливня_NOUN	["152515-N", "3952-N", "3954-N"]
майонез_NOUN	["107911-N", "6045-N"]
номинант_NOUN	["121330-N", "121468-N"]
талантливый::ребенок_NOUN	["140126-N", "152901-N", "2149-N", "613-N"]
электроинструмент_NOUN	["149201-N", "2070-N"]
созвездие::орла_NOUN	["125313-N", "125329-N"]
звонок_NOUN	["106945-N", "107520-N", "113111-N"]
вятка_NOUN	["100066-N", "134530-N", "136781-N", "242-N", "8247-N"]
хохлома_NOUN	["112878-N", "129983-N", "130059-N", "1451-N", "2154-N", "9192-N"]
анатомирование_NOUN	["107412-N", "125757-N"]
спортивная::перекладина_NOUN	["117756-N", "117759-N"]
бытовая::почва_NOUN	["106501-N", "106562-N"]
обливание::холодной::водой_NOUN	["116118-N", "123382-N", "123383-N", "150578-N"]
римский::папа_NOUN	["100097-N", "106115-N", "106606-N", "131833-N", "7093-N", "7242-N"]
кораблестроитель_NOUN	["129959-N", "2550-N"]
проявка_NOUN	["112244-N", "6052-N"]
в::рывке_NOUN	["126894-N", "131150-N"]
барбадос_NOUN	["107135-N", "3465-N", "7166-N"]
масло::коровье_NOUN	["2008-N", "552-N"]
чек_NOUN	["1271-N", "2428-N", "5276-N", "8722-N"]
представитель::государства::в::органе::управления_NOUN	["106891-N", "138337-N", "3361-N"]
автоматическая::камера::хранения_NOUN	["106451-N", "106573-N"]
демографический::кризис_NOUN	["106637-N", "110893-N"]
выкорчевывание_NOUN	["106483-N", "106531-N"]
таблетка::экстази_NOUN	["124322-N", "649-N"]
тостер_NOUN	["146864-N", "147600-N", "2105-N"]
институт::президентства_NOUN	["143969-N", "3706-N"]
мормонство_NOUN	["136987-N", "9320-N"]
снести::жилые::дома_NOUN	["111950-N", "141125-N", "546-N"]
бумагомарака_NOUN	["125199-N", "154403-N"]
болда_NOUN	["100022-N", "100078-N"]
мессианство_NOUN	["106891-N", "129591-N", "152714-N"]
аденоиды_NOUN	["106567-N", "106665-N", "3406-N", "616-N"]
серб_NOUN	["106124-N", "139245-N"]
сочленение_NOUN	["106493-N", "106557-N"]
кадис_NOUN	["207-N", "242-N", "590-N"]
институт::арбитража_NOUN	["137751-N", "147617-N"]
читинская::обл._NOUN	["2637-N", "2640-N"]
табачная::фирма_NOUN	["525-N", "57-N"]
столица::литвы_NOUN	["151357-N", "242-N", "3208-N"]
переброска_NOUN	["107381-N", "115751-N", "117685-N"]
производство::вооружений_NOUN	["1221-N", "145162-N", "467-N"]
харлем_NOUN	["123680-N", "145516-N", "242-N"]
конкурс::фильмов_NOUN	["6544-N", "6996-N"]
кяхта_NOUN	["123680-N", "145516-N", "242-N"]
спрингс_NOUN	["123680-N", "145516-N", "242-N"]
зерно::ржи_NOUN	["121353-N", "146236-N", "355-N", "6904-N"]
аллегро_NOUN	["109307-N", "150055-N"]
сканирование::документа_NOUN	["111591-N", "132037-N", "1348-N", "150388-N", "5474-N"]
набавление_NOUN	["106640-N", "110809-N"]
столица::пакистана_NOUN	["135846-N", "151357-N", "242-N", "3208-N"]
производство::электроэнергии_NOUN	["106495-N", "143559-N"]
красная::планета_NOUN	["3540-N", "3660-N"]
нидерландка_NOUN	["106123-N", "106128-N"]
созыв_NOUN	["107344-N", "115174-N"]
четверть_NOUN	["107020-N", "107197-N"]
психологическая::помощь_NOUN	["1062-N", "106472-N", "106529-N"]
матвеевское_NOUN	["100076-N", "101897-N", "4250-N"]
аукционная::сделка_NOUN	["143541-N", "2030-N", "6544-N", "6995-N"]
первопрохождение_NOUN	["107454-N", "117484-N"]
справочное::руководство_NOUN	["106554-N", "114478-N"]
дзержинск::минской::области_NOUN	["123680-N", "145516-N", "242-N"]
торговец::наркотиками_NOUN	["123972-N", "639-N"]
пеший::поход_NOUN	["120709-N", "152367-N", "5920-N"]
трансформаторная::подстанция_NOUN	["2068-N", "2525-N"]
захват_NOUN	["116296-N", "120319-N"]
морозостойкость_NOUN	["118598-N", "119010-N", "127016-N", "133391-N", "143521-N"]
финишный::отрезок_NOUN	["106757-N", "148830-N"]
кувырканье_NOUN	["111038-N", "111040-N"]
мышление_NOUN	["106765-N", "106766-N"]
палестинка_NOUN	["105413-N", "106131-N", "134850-N"]
сухость_NOUN	["119047-N", "119609-N"]
легионер_NOUN	["807-N", "814-N", "926-N"]
вестибулярный::аппарат_NOUN	["10117-N", "106580-N"]
омертвение::конечности_NOUN	["106567-N", "106665-N", "124613-N", "133819-N", "149602-N", "3406-N", "616-N"]
теплокоммуникация_NOUN	["3639-N", "6485-N", "6486-N"]
упоение_NOUN	["106651-N", "106968-N", "107254-N"]
обод::колеса_NOUN	["107630-N", "109468-N"]
безрукий::инвалид_NOUN	["113698-N", "615-N"]
большевик_NOUN	["6629-N", "7976-N"]
пистолет_NOUN	["106553-N", "106555-N"]
самоудовлетворенность_NOUN	["106651-N", "107065-N"]
олигофрен_NOUN	["111236-N", "4846-N"]
бетельгейзе_NOUN	["109931-N", "138496-N"]
вставная::челюсть_NOUN	["134853-N", "8560-N"]
ложе::оружия_NOUN	["106509-N", "106553-N", "107496-N"]
дошкольный::возраст_NOUN	["578-N", "614-N"]
опытное::производство_NOUN	["106495-N", "106501-N", "1221-N", "558-N"]
гипотетичность_NOUN	["118737-N", "118739-N"]
тяжесть::на::сердце_NOUN	["106661-N", "118438-N"]
частный::сыск_NOUN	["117354-N", "2678-N"]
половое::бессилие_NOUN	["113862-N", "9600-N"]
разведка::полезных::ископаемых_NOUN	["106901-N", "107579-N"]
биологический::катализатор_NOUN	["121668-N", "5992-N"]
слепота_NOUN	["106769-N", "106924-N"]
дерево::лимона_NOUN	["107956-N", "121680-N", "126758-N"]
канонир_NOUN	["113399-N", "6723-N", "792-N"]
отстрел::животных_NOUN	["106483-N", "106548-N", "111386-N"]
святейший::папа_NOUN	["110384-N", "4545-N", "7365-N"]
ореол::вокруг::головы_NOUN	["107021-N", "109470-N"]
маковка::церкви_NOUN	["107148-N", "108052-N", "120386-N"]
градостроение_NOUN	["133163-N", "55-N"]
однолетнее::растение_NOUN	["144172-N", "4789-N"]
племенная::работа_NOUN	["320-N", "52-N"]
кабалистика_NOUN	["119563-N", "124651-N"]
гидротехнические::работы_NOUN	["141920-N", "55-N", "6960-N"]
лейбористская::партия_NOUN	["149685-N", "2260-N", "2382-N", "8023-N"]
медицинская::рентгенорадиологическая::процедура_NOUN	["1047-N", "134951-N"]
пониженная::цена_NOUN	["106841-N", "564-N"]
растение::сои_NOUN	["146236-N", "326-N", "350-N", "4057-N", "6858-N", "6859-N"]
складчина_NOUN	["106557-N", "112077-N"]
звуковая::колонка_NOUN	["114436-N", "8689-N", "8882-N"]
фуршет_NOUN	["106782-N", "106934-N", "123947-N"]
экстравагантность_NOUN	["118141-N", "118142-N"]
штат::вирджиния_NOUN	["100029-N", "143381-N"]
учебный::семестр_NOUN	["106723-N", "8236-N"]
бюро::по::трудоустройству_NOUN	["117041-N", "147823-N"]
разносная::критика_NOUN	["112963-N", "120000-N"]
российский::государственный::флаг_NOUN	["135644-N", "154771-N", "2023-N", "82-N", "84-N"]
вид::в::даль_NOUN	["107545-N", "123619-N"]
луна_NOUN	["116356-N", "3540-N"]
вскрытие::реки_NOUN	["119282-N", "121544-N"]
истерия_NOUN	["106636-N", "116115-N", "134257-N"]
карские::ворота_NOUN	["100095-N", "2412-N"]
костомукша_NOUN	["123680-N", "145516-N", "242-N"]
водная::территория::государства_NOUN	["106451-N", "107135-N"]
двуликость_NOUN	["106769-N", "106924-N"]
шейк_NOUN	["108179-N", "124186-N"]
огнемет_NOUN	["1196-N", "3487-N"]
предписание_NOUN	["107344-N", "107374-N"]
избербаш_NOUN	["123680-N", "145516-N", "242-N"]
язык_NOUN	["10117-N", "106580-N"]
производство::винно-водочных::изделий_NOUN	["1221-N", "142734-N", "467-N"]
заклепка_NOUN	["106553-N", "106554-N", "107233-N", "466-N", "5464-N"]
турецкая::столица_NOUN	["151357-N", "242-N", "3208-N"]
сент-люсия_NOUN	["2062-N", "445-N"]
тасовка_NOUN	["106585-N", "106698-N"]
неаккуратность_NOUN	["106769-N", "106924-N"]
информационно-рекламная::работа_NOUN	["106542-N", "119127-N", "1885-N"]
конституция::государства_NOUN	["143982-N", "411-N"]
ходьба_NOUN	["7966-N", "8138-N"]
кодирование::от::зависимости_NOUN	["1062-N", "106472-N", "106529-N"]
зал::для::питья::минеральных::вод_NOUN	["127430-N", "2525-N", "2526-N"]
народный::фронт_NOUN	["148942-N", "3142-N"]
историческая::хронология_NOUN	["111355-N", "932-N"]
сокамерница_NOUN	["139491-N", "589-N"]
направление::вниз_NOUN	["106586-N", "119720-N"]
имбирь_NOUN	["107911-N", "370-N", "4681-N", "5735-N"]
вздор_NOUN	["107257-N", "124894-N"]
черная::смородина_NOUN	["107840-N", "147206-N", "4339-N"]
дозирование_NOUN	["107417-N", "130883-N"]
женатик_NOUN	["153536-N", "2453-N", "2553-N"]
сопли_NOUN	["110869-N", "143604-N"]
сокращение::населения_NOUN	["6801-N", "9595-N"]
предводительство_NOUN	["106607-N", "116198-N"]
зампремьера_NOUN	["116190-N", "2551-N", "3361-N", "6668-N", "7239-N"]
бруней_NOUN	["105418-N", "2062-N", "445-N", "7986-N"]
отламывание_NOUN	["107409-N", "107410-N", "107417-N", "108870-N"]
племенной::строй_NOUN	["106575-N", "1461-N"]
знак::кирпич_NOUN	["154357-N", "4205-N"]
участковый::врач_NOUN	["1045-N", "1066-N"]
массовый::погром_NOUN	["4131-N", "5285-N"]
нервотрепка_NOUN	["110474-N", "114934-N", "115104-N", "129710-N"]
антиконкурентная::практика_NOUN	["107592-N", "7387-N"]
бамбук_NOUN	["107839-N", "124052-N", "144172-N", "4789-N"]
брак::производства_NOUN	["106499-N", "113275-N"]
канон_NOUN	["125919-N", "4235-N"]
кремень_NOUN	["107131-N", "108698-N"]
обувной::мастер_NOUN	["111238-N", "2550-N"]
плавбаза_NOUN	["132885-N", "6615-N"]
мистраль_NOUN	["111-N", "112134-N", "4220-N"]
самоизоляция_NOUN	["107417-N", "113853-N"]
колумбия_NOUN	["2062-N", "445-N"]
цена_NOUN	["106481-N", "137364-N"]
нанайка_NOUN	["100046-N", "106131-N", "106147-N", "106171-N", "7739-N"]
кельн_NOUN	["136274-N", "137904-N"]
вескость_NOUN	["106789-N", "112920-N"]
бетонирование_NOUN	["106938-N", "107325-N", "111413-N"]
любитель::подраться_NOUN	["125998-N", "126163-N", "126164-N"]
злословие_NOUN	["106876-N", "107094-N", "127120-N", "1885-N"]
граверные::работы_NOUN	["1453-N", "540-N"]
самодостаточность_NOUN	["119136-N", "150306-N"]
геологоразведочное::производство_NOUN	["106901-N", "107579-N"]
метеозонд_NOUN	["109575-N", "110927-N", "9479-N"]
радиолокационный::контроль_NOUN	["128542-N", "1664-N"]
зеленый::массив_NOUN	["144913-N", "5039-N"]
конвертация::иностранной::валюты_NOUN	["123487-N", "123488-N", "1317-N", "1318-N"]
резервист_NOUN	["2553-N", "793-N"]
сковородино_NOUN	["134530-N", "136760-N"]
зодчий_NOUN	["111774-N", "1412-N", "8848-N"]
ватрушка_NOUN	["106553-N", "142547-N"]
текстильная::мануфактура_NOUN	["57-N", "6305-N"]
политический::кризис_NOUN	["106446-N", "106784-N", "126555-N"]
лениногорск::в::казахстане_NOUN	["123680-N", "145516-N", "242-N"]
растущий::тренд_NOUN	["106641-N", "136595-N", "149662-N", "2153-N", "2214-N"]
налет::бандитов_NOUN	["135002-N", "135004-N", "637-N", "7334-N"]
французская::ривьера_NOUN	["107135-N", "2406-N", "2594-N"]
оскопление_NOUN	["5390-N", "7529-N"]
капитуляция::гитлеровской::германии_NOUN	["106958-N", "132174-N"]
пейзаж_NOUN	["4908-N", "6001-N"]
свежевание_NOUN	["106534-N", "106631-N", "117035-N"]
переяслав-хмельницкий_NOUN	["123680-N", "145516-N", "242-N"]
магазин::кулинарии_NOUN	["2302-N", "4197-N"]
безобидность_NOUN	["106775-N", "119833-N"]
перо_NOUN	["107009-N", "107668-N"]
подвоз_NOUN	["115672-N", "115674-N", "118058-N"]
газовая::колонка_NOUN	["1320-N", "3737-N"]
ослепление_NOUN	["106548-N", "110479-N"]
баббль-гам_NOUN	["146314-N", "368-N", "6382-N"]
солнцево_NOUN	["100076-N", "101897-N", "4250-N"]
замполит_NOUN	["106606-N", "112315-N", "812-N"]
запись::в::трудовой::книжке_NOUN	["143480-N", "2428-N", "7061-N"]
деодорант_NOUN	["112956-N", "1254-N"]
доводка_NOUN	["112145-N", "114999-N"]
почта_NOUN	["106938-N", "115672-N"]
телефонная::книга_NOUN	["1358-N", "1579-N", "3619-N"]
инициатива_NOUN	["106454-N", "120662-N"]
сейсмическая::станция_NOUN	["1390-N", "148518-N"]
авангардные::подразделения_NOUN	["124282-N", "790-N"]
медицинский::дренаж_NOUN	["7529-N", "9725-N"]
крутой::обрыв_NOUN	["106514-N", "107570-N"]
лишь::с::натяжкой_NOUN	["106774-N", "115288-N"]
занавес_NOUN	["107182-N", "126018-N"]
государственный::контракт_NOUN	["2747-N", "8102-N"]
колоритность_NOUN	["111216-N", "119217-N"]
ручеек_NOUN	["109225-N", "152701-N", "2412-N"]
ювелирность_NOUN	["118980-N", "150306-N"]
отбойный::молоток_NOUN	["127007-N", "127560-N", "146860-N", "146906-N"]
оператор::крана_NOUN	["110125-N", "110148-N", "133334-N", "147697-N", "2550-N"]
оправа_NOUN	["106553-N", "113427-N"]
магазин::в::интернете_NOUN	["1026-N", "130432-N", "133518-N", "147313-N"]
алгоритм_NOUN	["10161-N", "149628-N"]
зубная::коронка_NOUN	["134853-N", "8560-N"]
подавленность_NOUN	["114388-N", "114562-N", "114610-N", "119536-N", "128292-N"]
внутренний::импульс_NOUN	["106471-N", "106476-N"]
река::обь_NOUN	["100022-N", "152701-N"]
разматывание_NOUN	["107417-N", "111998-N"]
птичий::грипп_NOUN	["2143-N", "616-N"]
город::галич_NOUN	["134530-N", "136782-N"]
пенсионное::обслуживание_NOUN	["106595-N", "132386-N", "2515-N", "2517-N"]
курская::область_NOUN	["2637-N", "2640-N"]
творожная::пасха_NOUN	["3545-N", "371-N"]
амфетамин_NOUN	["1067-N", "138379-N", "820-N"]
сомерсет_NOUN	["121752-N", "149776-N"]
окраска::под::мрамор_NOUN	["106944-N", "133391-N"]
саунд::трек_NOUN	["116522-N", "154993-N"]
жирность_NOUN	["115629-N", "115630-N"]
лимончик_NOUN	["354-N", "5436-N"]
аквапарк_NOUN	["113792-N", "145191-N", "152346-N", "2525-N", "3240-N", "5892-N"]
самострой_NOUN	["1844-N", "647-N"]
письменное::напоминание_NOUN	["106605-N", "106835-N"]
заправщик_NOUN	["106553-N", "106555-N"]
жилищный::наем_NOUN	["140941-N", "141117-N", "149219-N", "149276-N"]
вклинивание_NOUN	["115394-N", "121959-N"]
сетка_NOUN	["107038-N", "107118-N"]
горячий::шоколад_NOUN	["549-N", "550-N"]
сводный::брат_NOUN	["132896-N", "4258-N"]
фарминдустрия_NOUN	["1069-N", "50-N", "7127-N"]
съемка::видеокамерой_NOUN	["111641-N", "4918-N"]
ночной::светильник_NOUN	["128561-N", "2105-N", "5230-N"]
котра_NOUN	["100022-N", "100079-N", "152701-N"]
муть_NOUN	["106565-N", "106567-N"]
румынка_NOUN	["106123-N", "106131-N", "106140-N"]
советск::кировской::области_NOUN	["134530-N", "136781-N"]
гурьевск_NOUN	["134530-N", "136773-N"]
город::анадырь_NOUN	["151357-N", "242-N", "8247-N"]
клавишник_NOUN	["1413-N", "1431-N", "6499-N"]
черный::перец_NOUN	["111660-N", "5735-N"]
недоимка_NOUN	["6179-N", "647-N"]
типология_NOUN	["115790-N", "120137-N", "2428-N"]
поминальный::обряд_NOUN	["107223-N", "123475-N"]
обмундировка_NOUN	["111763-N", "112144-N"]
копчиковая::кость_NOUN	["109221-N", "109535-N"]
семенная::жидкость_NOUN	["146130-N", "3675-N"]
лесокультурная::практика_NOUN	["140202-N", "3956-N", "6529-N"]
горькость_NOUN	["111133-N", "116683-N"]
отчет::о::доходах::и::расходах_NOUN	["107583-N", "2116-N", "7072-N"]
обертывание_NOUN	["107325-N", "110813-N", "115187-N", "116555-N"]
новогодье_NOUN	["2610-N", "619-N"]
фетва_NOUN	["1290-N", "147630-N", "2631-N"]
бирманка_NOUN	["132681-N", "369-N"]
воспроизводство::рыбных::запасов_NOUN	["126881-N", "127089-N"]
пресноводная::губка_NOUN	["113347-N", "114137-N"]
самоорганизация_NOUN	["111902-N", "138362-N"]
лодейное::поле_NOUN	["134530-N", "136785-N"]
мужские::половые::гормоны_NOUN	["137060-N", "137061-N", "8160-N"]
администрация::деревни_NOUN	["143970-N", "144486-N", "2645-N"]
антисемитизм_NOUN	["1911-N", "272-N", "2801-N", "2916-N", "599-N", "600-N"]
суперкубок_NOUN	["140786-N", "1625-N"]
спонсорская::деятельность_NOUN	["116546-N", "2228-N", "3237-N", "3490-N"]
летописец_NOUN	["135149-N", "2720-N"]
советск::в::калининградской::области_NOUN	["134530-N", "136773-N"]
брачный::договор_NOUN	["2747-N", "8102-N"]
бештау_NOUN	["107560-N", "3484-N"]
твердость::материала_NOUN	["117806-N", "133391-N", "133392-N"]
указ::президента_NOUN	["1290-N", "374-N"]
фырчанье_NOUN	["108868-N", "113841-N"]
благостность_NOUN	["106775-N", "114651-N"]
калибр_NOUN	["140431-N", "6872-N"]
порочность_NOUN	["119169-N", "123455-N"]
запустение_NOUN	["106563-N", "128594-N"]
защита::чести::и::доброго::имени_NOUN	["110437-N", "111437-N", "140492-N"]
подтирка_NOUN	["107011-N", "108870-N", "114441-N", "121100-N"]
пектин_NOUN	["108767-N", "5992-N"]
семипалатинская::область_NOUN	["100056-N", "2052-N"]
министерство::промышленности_NOUN	["1559-N", "3867-N"]
надпочечник_NOUN	["106580-N", "109839-N"]
рецепт::успеха_NOUN	["130822-N", "148582-N"]
хлебосольство_NOUN	["118932-N", "118987-N", "119866-N"]
опер_NOUN	["129475-N", "136183-N", "138467-N", "6527-N"]
вандализм_NOUN	["637-N", "7334-N"]
женский::жакет_NOUN	["108091-N", "108381-N", "1256-N"]
инкассация_NOUN	["106817-N", "116488-N", "116821-N"]
как::мертвому::припарка_NOUN	["118607-N", "119629-N"]
окорок_NOUN	["1225-N", "4572-N"]
составление::букета_NOUN	["1453-N", "540-N"]
ситчик_NOUN	["2135-N", "2138-N"]
каменная::порода_NOUN	["143683-N", "3919-N"]
федеральное::устройство_NOUN	["106575-N", "416-N"]
масло_NOUN	["107459-N", "107460-N", "126797-N", "145829-N", "4170-N"]
побочная::работа_NOUN	["113796-N", "116538-N"]
прочность::материала_NOUN	["113995-N", "133391-N", "133392-N"]
камчатский::краб_NOUN	["140804-N", "5491-N"]
унитаз_NOUN	["132526-N", "5693-N"]
лакирование::поверхности_NOUN	["106698-N", "107325-N", "146751-N"]
летнее::время::года_NOUN	["106723-N", "106725-N", "152735-N"]
белоснежность_NOUN	["106944-N", "109494-N"]
предохранение::от::коррозии_NOUN	["110437-N", "111437-N", "140492-N"]
инфантилизм_NOUN	["3949-N", "616-N"]
маршевая::музыка_NOUN	["107677-N", "4235-N"]
перекат_NOUN	["106817-N", "106938-N"]
подземный::коллектор_NOUN	["2525-N", "3405-N"]
контрольно-кассовый::аппарат_NOUN	["132488-N", "4497-N"]
нейтронная::терапия_NOUN	["1047-N", "134951-N"]
роно_NOUN	["114757-N", "130190-N", "140766-N", "143819-N", "148275-N"]
фокусировка_NOUN	["106490-N", "132848-N"]
вавилонское::столпотворение_NOUN	["106945-N", "106946-N"]
нечуткость_NOUN	["106647-N", "148420-N"]
гальваническое::производство_NOUN	["1221-N", "467-N"]
борьба::с::огнем_NOUN	["106817-N", "113648-N"]
овощефруктохранилище_NOUN	["106625-N", "3265-N"]
защита::берегов_NOUN	["4060-N", "5508-N"]
государственный::секретарь::сша_NOUN	["1875-N", "3963-N"]
драгоценность_NOUN	["117599-N", "118490-N", "564-N"]
церковный::раскол_NOUN	["122110-N", "132139-N"]
нанайский::язык_NOUN	["148133-N", "148206-N"]
замковый::комплекс_NOUN	["113935-N", "2526-N"]
горестность_NOUN	["106564-N", "118307-N"]
вахш_NOUN	["100022-N", "100079-N", "152701-N"]
откос::от::армии_NOUN	["117017-N", "117765-N", "134385-N", "141007-N"]
повышательная::тенденция_NOUN	["106641-N", "136595-N", "149662-N", "2153-N", "2214-N"]
метрострой_NOUN	["133163-N", "55-N"]
арка_NOUN	["107150-N", "107163-N", "107165-N"]
бытовой::колодец_NOUN	["491-N", "6106-N", "6489-N"]
политика::разрядки_NOUN	["120955-N", "122260-N"]
бомбардировка_NOUN	["111022-N", "113769-N"]
рефинансирование::центральным::банком_NOUN	["149641-N", "150011-N", "150841-N"]
переработка::лесных::ресурсов_NOUN	["106534-N", "138474-N"]
венера_NOUN	["3540-N", "3660-N"]
провокаторша_NOUN	["126163-N", "5899-N"]
непечатность_NOUN	["119619-N", "127149-N"]
развешивание_NOUN	["106698-N", "113352-N"]
пастбищные::земли_NOUN	["6901-N", "984-N"]
др::конго_NOUN	["2062-N", "445-N"]
артемовск::в::луганской::области_NOUN	["123680-N", "145516-N", "242-N"]
райграс_NOUN	["107839-N", "124008-N", "347-N", "4201-N", "4789-N"]
махачкала_NOUN	["123687-N", "8247-N"]
природная::целлюлоза_NOUN	["108760-N", "3396-N"]
инфляционное::обесценение_NOUN	["110893-N", "132999-N", "149602-N"]
нейтрализатор_NOUN	["108760-N", "147757-N", "147758-N"]
литературная::сказка_NOUN	["107658-N", "107662-N", "111221-N", "4488-N"]
бумажный::серпантин_NOUN	["106554-N", "107608-N"]
малые::антильские::острова_NOUN	["106611-N", "6943-N", "7166-N"]
хакасия_NOUN	["100028-N", "2637-N"]
разведслужба_NOUN	["106571-N", "136000-N", "152962-N"]
свиной::шпик_NOUN	["1225-N", "4572-N"]
волочение_NOUN	["106534-N", "3038-N"]
производство::металлообрабатывающее_NOUN	["106534-N", "3038-N"]
спецназ::беркут_NOUN	["124282-N", "135527-N", "145240-N"]
сальвадор_NOUN	["2062-N", "445-N"]
гродненская::область_NOUN	["100055-N", "2052-N"]
электронное::табло_NOUN	["107313-N", "145849-N"]
уэльсец_NOUN	["100046-N", "106123-N", "106131-N", "7739-N"]
подведомственность_NOUN	["115842-N", "1645-N"]
мерзость_NOUN	["106504-N", "111260-N"]
масленица_NOUN	["134145-N", "619-N"]
рис_NOUN	["121353-N", "146236-N", "355-N", "6904-N"]
четверг_NOUN	["106734-N", "110357-N"]
бессистемность_NOUN	["118252-N", "150306-N"]
автомобильный::транспорт::общего::пользования_NOUN	["174-N", "3488-N"]
волочильные::работы_NOUN	["106534-N", "3038-N"]
забивание_NOUN	["114805-N", "114976-N"]
речное::судоходство_NOUN	["111093-N", "205-N"]
ватка_NOUN	["106509-N", "106554-N", "107131-N"]
фаланга_NOUN	["107850-N", "113347-N"]
дудка_NOUN	["1449-N", "1450-N", "7991-N"]
нкр_NOUN	["1541-N", "2052-N"]
вывоз::снега_NOUN	["144137-N", "4635-N"]
влтава_NOUN	["100022-N", "152701-N"]
телекорпорация_NOUN	["1375-N", "847-N"]
ретроспектива_NOUN	["106710-N", "106898-N", "115033-N"]
гранат_NOUN	["107871-N", "144341-N", "354-N"]
элегия_NOUN	["107667-N", "1447-N", "4235-N"]
колдобина_NOUN	["107303-N", "107304-N"]
ветеринарно-санитарные::меры_NOUN	["106711-N", "146136-N", "146201-N", "2588-N"]
ближнемагистральный::самолет_NOUN	["137876-N", "142555-N", "212-N"]
отчетное::собрание_NOUN	["106542-N", "106876-N"]
каникулы::парламента_NOUN	["106973-N", "112725-N"]
раскоп_NOUN	["145289-N", "145944-N"]
штепсель_NOUN	["132868-N", "2070-N"]
квартет_NOUN	["107667-N", "1447-N", "4235-N"]
королевская::династия_NOUN	["117956-N", "145026-N"]
маленькая::стрелка_NOUN	["123592-N", "128634-N"]
вывешивание_NOUN	["110409-N", "3649-N"]
тяжелая::вода_NOUN	["1010-N", "950-N"]
республика::марий::эл_NOUN	["100028-N", "105300-N", "2637-N"]
тюменская::область_NOUN	["2637-N", "2640-N"]
певец::(тенор)_NOUN	["120017-N", "120018-N", "1431-N"]
карикатуристка_NOUN	["113185-N", "2720-N", "8848-N"]
закрытость_NOUN	["107696-N", "117776-N"]
зачитывание::вслух_NOUN	["106915-N", "114267-N"]
винчестер_NOUN	["4241-N", "511-N", "919-N"]
бруней-даруссалам_NOUN	["105418-N", "2062-N", "445-N", "7986-N"]
добровольный::характер_NOUN	["124019-N", "135601-N", "150306-N"]
невежественность_NOUN	["119783-N", "153676-N"]
аневризма_NOUN	["6129-N", "616-N"]
рок-группа_NOUN	["121687-N", "1452-N"]
лавра_NOUN	["110095-N", "1158-N", "117632-N"]
самообучение_NOUN	["112839-N", "130167-N", "133979-N"]
соцсеть_NOUN	["140007-N", "140009-N"]
корректировка::стрельбы_NOUN	["111360-N", "111361-N", "111362-N"]
ностальгия::по::родине_NOUN	["106661-N", "114032-N"]
тенге_NOUN	["1338-N", "566-N"]
добытчик::нефти_NOUN	["143307-N", "3502-N"]
экзистенциализм_NOUN	["111965-N", "119563-N", "121514-N", "132973-N", "137170-N"]
перешептывание_NOUN	["106648-N", "106781-N"]
вместимость::в::литрах_NOUN	["106773-N", "106841-N", "125659-N"]
радиостроение_NOUN	["469-N", "516-N"]
документальная::картина_NOUN	["143851-N", "1440-N", "4026-N"]
год::лишения::свободы_NOUN	["3377-N", "7750-N"]
красное::море_NOUN	["134501-N", "241-N"]
нарушение::памяти_NOUN	["106484-N", "112155-N"]
раскрутка_NOUN	["107409-N", "107410-N"]
проректор_NOUN	["116190-N", "3361-N", "7239-N"]
река::ветлуга_NOUN	["100022-N", "100079-N", "152701-N"]
отложение_NOUN	["107160-N", "112324-N"]
антимонопольные::ограничения_NOUN	["133994-N", "137766-N", "142254-N", "601-N", "833-N"]
алгоритм::для::компьютера_NOUN	["106552-N", "142491-N"]
мезозой_NOUN	["107392-N", "139067-N"]
озеленительные::работы_NOUN	["116118-N", "4661-N"]
фракция::парламента_NOUN	["123639-N", "126483-N"]
малолетний::правонарушитель_NOUN	["123618-N", "648-N"]
солод_NOUN	["121277-N", "5992-N"]
игротека_NOUN	["107210-N", "131704-N"]
неугасимость_NOUN	["118218-N", "118598-N"]
коллекция::музея_NOUN	["10076-N", "121692-N"]
плод::папайи_NOUN	["354-N", "8534-N"]
сжижение::газа_NOUN	["106629-N", "111097-N", "126008-N"]
долгий::срок_NOUN	["114019-N", "114203-N"]
снегирь_NOUN	["4091-N", "5681-N", "963-N"]
сольный::концерт_NOUN	["144093-N", "1444-N"]
дмитров::в::московской::области_NOUN	["134530-N", "136788-N", "136794-N"]
невозмутимость_NOUN	["106775-N", "119602-N"]
косметическое::молочко_NOUN	["109170-N", "1254-N"]
пробка::для::бутылки_NOUN	["106554-N", "136386-N", "152583-N"]
предприятие::нефтеперерабатывающей::промышленности_NOUN	["525-N", "57-N"]
праздность_NOUN	["118607-N", "119629-N"]
энциклопедист_NOUN	["21-N", "2551-N"]
малоактивный::образ::жизни_NOUN	["110242-N", "135458-N", "137358-N", "153805-N"]
краеведение_NOUN	["111355-N", "932-N"]
прописывание::лекарства_NOUN	["107009-N", "143948-N"]
автолавка_NOUN	["3946-N", "3947-N"]
сборный::альбом_NOUN	["146435-N", "7623-N"]
косметический::ремонт_NOUN	["111375-N", "144137-N", "464-N"]
заказное::почтовое::отправление_NOUN	["153176-N", "1713-N", "3033-N"]
качание_NOUN	["106817-N", "106938-N"]
тепловая::установка_NOUN	["106555-N", "1320-N", "2067-N", "4435-N", "468-N"]
джанкой_NOUN	["123680-N", "145516-N", "242-N"]
буксирный::трос_NOUN	["117668-N", "143489-N"]
