word	synsets
криминология_NOUN	["111355-N", "20-N", "4412-N", "5268-N"]
конское_ADJ::стремя_NOUN	["106553-N", "116588-N"]
глубоководность_NOUN	["112842-N", "114019-N"]
панамский_ADJ::канал_NOUN	["112312-N", "2413-N", "3198-N"]
инстинкт_NOUN::животное_NOUN	["106765-N", "106766-N"]
комбинат_NOUN	["106560-N", "7147-N", "7307-N"]
акцизнать_ADJ::ставка_NOUN	["1242-N", "133211-N", "142221-N", "4417-N"]
восточно-сибирский_ADJ::экономический_ADJ::район_NOUN	["100076-N", "105349-N", "141816-N", "7166-N"]
боксерский_ADJ::ринг_NOUN	["107218-N", "2525-N"]
метеозонд_NOUN	["10046-N", "2489-N"]
испанский_ADJ::гранд_NOUN	["105336-N", "105383-N", "106140-N", "132681-N", "139862-N"]
персиковой_ADJ::дерево_NOUN	["107956-N", "144253-N", "144309-N", "988-N"]
кузьминки_NOUN	["100076-N", "101897-N", "4250-N"]
красновишерск_NOUN	["134530-N", "136893-N"]
бермуды_NOUN	["105371-N", "105445-N"]
транспарентность_NOUN	["106775-N", "118352-N"]
подручный_ADJ::предмет_NOUN	["106553-N", "106554-N"]
созвездие_NOUN::рыба_NOUN	["125313-N", "125315-N", "125329-N"]
белогорск_NOUN	["134530-N", "136760-N"]
государственный_ADJ::денежный_ADJ::финансовый_ADJ::средства_NOUN	["3238-N", "566-N", "6323-N"]
ветростанция_NOUN	["143557-N", "2068-N", "3-N"]
социальный_ADJ::обследование_NOUN	["106686-N", "145183-N"]
дыра_NOUN	["120194-N", "143001-N", "324-N"]
экзарх_NOUN	["110462-N", "7365-N", "7801-N", "7802-N", "8388-N"]
фат_NOUN	["120685-N", "150507-N"]
отставание_NOUN::час_NOUN	["117944-N", "117947-N", "120457-N"]
валик_NOUN	["134909-N", "7995-N"]
котенок_NOUN	["107807-N", "120974-N", "128320-N"]
азотный_ADJ::кислота_NOUN	["10108-N", "108760-N", "121727-N", "134267-N", "2210-N"]
расслабуха_NOUN	["106638-N", "111493-N"]
инсулиновый_ADJ::препарат_NOUN	["1067-N", "1068-N", "147742-N", "6514-N"]
мясной_ADJ::филе_NOUN	["108354-N", "108653-N", "128546-N", "132274-N"]
сок_NOUN::натуральный_ADJ	["549-N", "550-N"]
хеджирующая_VERB::сделка_NOUN	["143541-N", "143763-N", "151098-N", "1947-N"]
кета_NOUN	["4932-N", "6375-N"]
ветошка_NOUN	["129325-N", "129327-N"]
кедр_NOUN	["141926-N", "989-N"]
завивка_NOUN	["106473-N", "106493-N"]
планета_NOUN::плутон_NOUN	["3540-N", "3660-N"]
революционный_ADJ::развитие_NOUN	["106784-N", "123469-N"]
статность_NOUN	["121166-N", "128399-N", "130894-N"]
профицит_NOUN	["106509-N", "106694-N"]
массажистка_NOUN	["1044-N", "7761-N"]
отсев_NOUN	["107410-N", "111690-N"]
солт-лейк-сити_NOUN	["138831-N", "242-N", "8247-N"]
малолетство_NOUN	["578-N", "614-N"]
потек_NOUN	["107573-N", "149960-N"]
река_NOUN::березин_NOUN	["100022-N", "100079-N", "152701-N"]
ксерокс_NOUN	["144286-N", "2859-N", "4529-N"]
возбужденность_NOUN	["106651-N", "106833-N", "107254-N"]
спица_NOUN	["107233-N", "111960-N"]
штатный_ADJ::вооружение_NOUN	["106553-N", "784-N"]
парение_NOUN	["106534-N", "109109-N"]
система_NOUN::пенсия_NOUN	["106595-N", "132386-N", "2515-N", "2517-N"]
сорванец_NOUN	["123397-N", "150507-N"]
звездочка_NOUN	["106921-N", "107021-N"]
спринтер_NOUN	["150555-N", "1626-N"]
шайба_NOUN::крепление_NOUN	["106553-N", "106554-N", "107630-N", "466-N", "5464-N"]
дозиметрический_ADJ::контроль_NOUN	["106710-N", "3649-N", "6125-N"]
санация_NOUN	["122095-N", "143358-N"]
квартирный_ADJ::вор_NOUN	["115323-N", "121980-N", "639-N", "8153-N"]
прибрежный_ADJ::судоходство_NOUN	["205-N", "236-N"]
смягчение_NOUN::международный_ADJ::напряженность_NOUN	["120955-N", "122260-N"]
плод_NOUN::терн_ADJ	["107842-N", "107871-N", "144322-N", "144341-N"]
великомученица_NOUN	["125552-N", "126373-N", "129543-N", "135199-N", "145814-N", "2911-N", "4474-N"]
пиление_NOUN	["106809-N", "106877-N"]
модернизация_NOUN::предприятие_NOUN	["141402-N", "3426-N"]
рефинансирование_NOUN::задолженность_NOUN	["116294-N", "118193-N", "1322-N"]
система_NOUN::исполнение_NOUN::уголовный_ADJ::наказание_NOUN	["115790-N", "151708-N"]
центральный_ADJ::аппарат_NOUN	["106561-N", "138167-N", "141205-N"]
межнациональная_ADJ::война_NOUN	["107213-N", "107328-N"]
убаюкивание_NOUN	["110453-N", "118657-N"]
сковывание_NOUN	["106558-N", "111844-N", "3038-N"]
война_NOUN::против_ADP::террорист_NOUN	["106713-N", "3382-N", "6952-N"]
политикан_NOUN	["120474-N", "130778-N", "150507-N"]
река_NOUN::шоша_NOUN	["100022-N", "100079-N", "152701-N"]
подача_NOUN::под_ADP::погрузка_NOUN	["115524-N", "115526-N"]
литовскать_ADJ::республика_NOUN	["105585-N", "142193-N", "2062-N", "445-N"]
кассационный_ADJ::порядок_NOUN	["106494-N", "153471-N"]
взлом_NOUN::компьютер_NOUN	["115580-N", "144461-N"]
лабинск_NOUN	["134530-N", "137780-N"]
доблесть_NOUN	["110242-N", "113857-N"]
корыстолюбие_NOUN	["134873-N", "142680-N", "154007-N"]
презумпция_NOUN::невиновность_NOUN	["1858-N", "2018-N"]
температура_NOUN	["106841-N", "3192-N"]
бездомной_ADJ::животное_NOUN	["144174-N", "4453-N"]
катунь_NOUN	["100022-N", "152701-N"]
подавить_VERB::состояние_NOUN	["106564-N", "118307-N", "118308-N"]
обод_NOUN::колесо_NOUN	["107630-N", "109468-N"]
горбыль_NOUN	["118071-N", "989-N"]
роялти_NOUN	["121697-N", "566-N"]
обком_NOUN	["117042-N", "121539-N"]
растаскивание_NOUN	["106472-N", "115694-N", "119747-N"]
оливин_NOUN	["103-N", "128017-N", "144866-N", "3417-N"]
союзный_ADJ::республика_NOUN	["149182-N", "445-N"]
пытливость_NOUN	["106924-N", "118371-N"]
определение_NOUN::граница_NOUN	["107410-N", "111944-N", "120254-N"]
марьино_NOUN	["100076-N", "101897-N", "4250-N"]
регистрационный_ADJ::учет_NOUN::гражданин_NOUN	["106990-N", "106991-N"]
скрывать_VERB::видеокамера_NOUN	["117406-N", "4602-N", "9995-N"]
столица_NOUN::российский_ADJ::федерация_NOUN	["134313-N", "134321-N"]
дальномер_NOUN	["2489-N", "2754-N", "3648-N"]
археологический_ADJ::раскоп_NOUN	["107303-N", "107304-N"]
бабаюрт_NOUN	["132731-N", "132821-N"]
тяжелый_ADJ::вода_NOUN	["1010-N", "950-N"]
глухота_NOUN	["106567-N", "106665-N", "118046-N", "136609-N", "3406-N", "616-N"]
шайба_NOUN::крепление_NOUN	["107309-N", "153947-N"]
скифка_NOUN	["125949-N", "7739-N"]
верность_NOUN	["118352-N", "118837-N"]
юниорка_NOUN	["152901-N", "152902-N"]
семафор_NOUN	["148867-N", "233-N"]
религиозный_ADJ::пост_NOUN	["106817-N", "124124-N", "128181-N", "146779-N"]
сход_NOUN::состав_NOUN	["116035-N", "119796-N", "147175-N"]
в_ADP::натуральный_ADJ::форма_NOUN	["1265-N", "3653-N", "6531-N", "7656-N"]
мытищинский_ADJ::район_NOUN	["147330-N", "2051-N"]
плата_NOUN::за_ADP::поступок_NOUN	["112933-N", "112934-N"]
потребкооператив_NOUN	["106560-N", "131973-N", "134279-N", "2301-N", "4825-N", "525-N", "5406-N", "6212-N", "829-N"]
вульгарность_NOUN	["120142-N", "121022-N", "130065-N"]
национальный_ADJ::особенность_NOUN	["118141-N", "118142-N"]
посев_NOUN	["106585-N", "106698-N"]
производственный_ADJ::сельскохозяйственный_ADJ::кооператив_NOUN	["147755-N", "2530-N", "6056-N"]
антреприза_NOUN	["1417-N", "1434-N", "145190-N", "145679-N"]
террарий_NOUN	["2530-N", "4337-N"]
часовой_ADJ::промышленность_NOUN	["112095-N", "467-N", "4919-N"]
великий_ADJ::озеро_NOUN	["100070-N", "494-N", "9141-N"]
взбучка_NOUN	["110474-N", "114934-N"]
рытвина_NOUN	["107303-N", "107304-N"]
республика_NOUN::хакассия_NOUN	["100028-N", "2637-N"]
подавление_NOUN	["111493-N", "130852-N"]
чай_NOUN::черный_ADJ	["147106-N", "370-N"]
демонизация_NOUN	["116115-N", "116390-N"]
удой_NOUN	["328-N", "5685-N"]
галушки_NOUN	["107778-N", "108890-N"]
детектив_NOUN	["1579-N", "2155-N", "540-N"]
качканар_NOUN	["123680-N", "145516-N", "242-N"]
дипломатичный_ADJ::обращение_NOUN	["106876-N", "116816-N"]
уругвайка_NOUN	["100046-N", "139862-N"]
хоккейный_ADJ::площадка_NOUN	["141931-N", "141932-N", "148887-N"]
тушенка_NOUN	["108354-N", "556-N", "9810-N"]
станичница_NOUN	["113722-N", "2149-N", "589-N"]
конно-спортивный_ADJ::манеж_NOUN	["2526-N", "9155-N"]
крановщик_NOUN	["110125-N", "110148-N", "133334-N", "147697-N", "2550-N"]
венчальный_ADJ::обряд_NOUN	["110506-N", "129246-N", "8031-N"]
гипертонический_ADJ::болезнь_NOUN	["6129-N", "616-N"]
кадис_NOUN	["207-N", "242-N", "590-N"]
проявление_NOUN::пленка_NOUN	["106534-N", "106631-N", "117035-N"]
русский_NOUN::православный_ADJ::церковь_NOUN	["1127-N", "135401-N"]
паление_NOUN	["111611-N", "133750-N"]
слива_NOUN	["107956-N", "144253-N", "144309-N", "4339-N", "6104-N", "988-N"]
золовка_NOUN	["132893-N", "141020-N", "3231-N", "756-N"]
поклон_NOUN::до_ADP::земля_NOUN	["106647-N", "148420-N"]
обмирание_NOUN	["106792-N", "106793-N"]
урезка_NOUN	["106631-N", "106638-N", "110837-N"]
автомобильный_ADJ::компания_NOUN	["525-N", "847-N"]
головневой_ADJ::заболевание_NOUN	["116866-N", "616-N"]
регент_NOUN	["100097-N", "106606-N", "7093-N"]
электрокабель_NOUN	["113623-N", "4708-N"]
студенчество_NOUN	["106723-N", "106731-N"]
архивнать_ADJ::работа_NOUN	["106501-N", "106562-N"]
подливка_NOUN	["106938-N", "110720-N", "110751-N"]
межнациональный_ADJ::конфликт_NOUN	["107213-N", "107328-N"]
движение_NOUN::транспорт_NOUN	["106587-N", "135044-N"]
программа_NOUN::броузер_NOUN	["142813-N", "854-N"]
липецкать_VERB::область_NOUN::._PUNCT	["2637-N", "2640-N"]
утилизовать_VERB::мусор_NOUN	["135549-N", "467-N", "4910-N"]
гвардия_NOUN	["135192-N", "789-N"]
самоопределение_NOUN	["137766-N", "599-N"]
хвалынск_NOUN	["134530-N", "136899-N"]
сокращение_NOUN::население_NOUN	["106637-N", "110893-N"]
кокос_NOUN	["350-N", "4604-N"]
кабина_NOUN::транспортный_ADJ::средства_NOUN	["106573-N", "121116-N", "133502-N"]
раскол_NOUN	["107409-N", "107410-N", "111690-N", "134408-N", "136941-N"]
электронный_ADJ::синтезатор_NOUN	["136717-N", "1449-N"]
скорость_NOUN::вращение_NOUN	["106841-N", "110034-N"]
коми-пермяк_NOUN	["106131-N", "106180-N", "106181-N"]
штормовой_ADJ::ветер_NOUN	["111-N", "112134-N", "4220-N"]
верба_NOUN	["144172-N", "4339-N", "6104-N", "6105-N"]
федеральный_ADJ::устройство_NOUN	["106575-N", "416-N"]
волочильный_ADJ::производство_NOUN	["106534-N", "3038-N"]
пропаривание_NOUN	["106534-N", "106631-N", "117035-N"]
фотосалон_NOUN	["1251-N", "149440-N"]
ничтожность_NOUN	["106775-N", "114022-N"]
размазывание_NOUN	["120667-N", "123461-N"]
жанровать_ADJ::живопись_NOUN	["1419-N", "7563-N"]
алгоритм_NOUN::программа_NOUN	["10161-N", "149628-N"]
вычисление_NOUN::сумма_NOUN	["106710-N", "106885-N", "111735-N"]
безоблачность_NOUN	["110242-N", "135458-N", "137358-N"]
доть_ADJ::удочка_NOUN	["110334-N", "110335-N"]
баснословность_NOUN	["106775-N", "114019-N"]
требование_NOUN::взятка_NOUN	["5585-N", "637-N", "660-N", "9438-N"]
консервация_NOUN	["106595-N", "106626-N", "111437-N"]
белогорск_NOUN::в_ADP::крымский_ADJ::область_NOUN	["123680-N", "145516-N", "242-N"]
спиртопроизводить_ADJ::предприятие_NOUN	["141888-N", "5569-N"]
асфальтировка_NOUN	["144137-N", "4635-N"]
взваливание_NOUN	["111427-N", "117479-N"]
шнурок_NOUN	["116413-N", "143489-N"]
экспликация_NOUN	["111944-N", "118698-N"]
бандитский_ADJ::действие_NOUN	["135002-N", "135004-N", "637-N", "7334-N"]
свекла_NOUN::сахарный_ADJ	["144212-N", "326-N", "4057-N", "5483-N", "6912-N"]
ливневый_ADJ::сток_NOUN	["123954-N", "487-N", "6485-N"]
сектантка_NOUN	["153097-N", "4474-N"]
притча_NOUN	["107662-N", "107663-N"]
законный_ADJ::порядок_NOUN	["10161-N", "122095-N"]
радиолокационный_ADJ::разведка_NOUN	["128542-N", "1664-N"]
глава_NOUN::минобороны_NOUN	["133954-N", "1875-N", "6668-N", "7093-N", "9606-N"]
муниципальный_ADJ::полиция_NOUN	["6811-N", "9828-N"]
дочурка_NOUN	["132893-N", "144937-N", "147162-N", "3230-N", "3231-N", "6907-N", "756-N"]
красный_ADJ::дорожка_NOUN	["126463-N", "4504-N"]
гарантия_NOUN::покупатель_NOUN	["106445-N", "150684-N"]
выкрутка_NOUN	["111479-N", "116164-N"]
глубоководность_NOUN	["115629-N", "115630-N"]
военный_ADJ::конверсия_NOUN	["141402-N", "3426-N"]
механический_ADJ::заедание_NOUN	["106615-N", "120504-N", "124330-N"]
фармпромышленность_NOUN	["1069-N", "50-N", "7127-N"]
зеленый_ADJ::зона_NOUN	["107135-N", "258-N"]
копание_NOUN	["106533-N", "131342-N", "131616-N"]
защита_NOUN::право_NOUN::и_CCONJ::свобода_NOUN	["147646-N", "149092-N"]
ездовой_ADJ::нарты_NOUN	["106553-N", "142547-N"]
концентрат_NOUN	["106507-N", "109873-N", "154715-N", "2445-N", "3393-N", "56-N", "820-N"]
партизан_NOUN::в_ADP::афганистана_NOUN	["105411-N", "132681-N"]
производство_NOUN::дознание_NOUN	["151354-N", "2678-N"]
уличный_ADJ::ребенок_NOUN	["129973-N", "613-N"]
стартирать_NOUN::двигатель_NOUN	["2070-N", "2099-N", "2100-N"]
аккредитивный_ADJ::письмо_NOUN	["5276-N", "6424-N"]
порывистость_NOUN	["106769-N", "106924-N"]
флэш-память_NOUN	["106555-N", "143950-N", "7650-N"]
жительница_NOUN::пенза_NOUN	["369-N", "4773-N", "589-N"]
автомобильный_ADJ::угон_NOUN	["637-N", "7334-N"]
город_NOUN::лосинский_ADJ::-_PUNCT::петровский_ADJ	["134530-N", "136788-N", "136794-N"]
долг_NOUN::государство_NOUN	["3165-N", "566-N"]
хмельник_NOUN	["123680-N", "145516-N", "242-N"]
гогот_NOUN	["106945-N", "114090-N"]
радиовещательная_ADJ::передача_NOUN	["113973-N", "153764-N"]
напоминание_NOUN	["106605-N", "106835-N"]
самовольный_ADJ::постройка_NOUN	["106504-N", "134709-N"]
добыча_NOUN::золото_NOUN	["4739-N", "50-N", "7127-N"]
гамак_NOUN	["108599-N", "109873-N"]
минеральный_ADJ::лечебный_ADJ::вода_NOUN	["149307-N", "73-N"]
кстово_NOUN	["134530-N", "136800-N"]
заверение_NOUN	["106868-N", "106999-N"]
правый_ADJ::полушарие_NOUN	["106580-N", "147413-N"]
народный_ADJ::песня_NOUN	["108434-N", "7372-N"]
академия_NOUN::телевидение_NOUN	["142237-N", "145457-N", "2260-N", "3193-N"]
железнодорожный_ADJ::семафор_NOUN	["148867-N", "233-N"]
безысходность_NOUN	["119583-N", "119602-N"]
падеж_NOUN::скот_NOUN	["106550-N", "3061-N"]
микстура_NOUN	["110163-N", "147994-N"]
горн_NOUN	["1449-N", "7991-N"]
тверь_NOUN	["100066-N", "134530-N", "137145-N", "242-N", "8247-N"]
натуральный_ADJ::шерсть_NOUN	["4127-N", "54-N", "6360-N", "6893-N"]
перетряхивание_NOUN	["118698-N", "119076-N"]
шарообразность_NOUN	["106559-N", "123557-N"]
оборотистость_NOUN	["117865-N", "117866-N", "118471-N", "119243-N"]
фертильность_NOUN	["6801-N", "9595-N"]
микрофлора_NOUN	["106579-N", "4145-N"]
паштет_NOUN	["107778-N", "108890-N"]
переучивание_NOUN	["106504-N", "107602-N", "110447-N"]
глобальный_ADJ::потепление_NOUN	["134048-N", "136025-N", "6147-N"]
сентиментализм_NOUN	["119904-N", "124438-N", "125685-N", "125739-N"]
моноспектакль_NOUN	["1446-N", "4755-N"]
сыворотка_NOUN	["146117-N", "152944-N", "371-N"]
иркутский_VERB::область_NOUN::._PUNCT	["2637-N", "2640-N"]
принц_NOUN	["110641-N", "2149-N"]
урду_NOUN	["148125-N", "148134-N"]
дирижирование_NOUN	["106607-N", "116198-N"]
сниженный_VERB::цена_NOUN	["106841-N", "564-N"]
йеменский_ADJ::республика_NOUN	["2062-N", "445-N"]
альфа_NOUN::созвездие_NOUN::орел_VERB	["109931-N", "138496-N"]
перекрываний_NOUN::движение_NOUN	["116223-N", "119562-N", "154238-N"]
гамильтон_NOUN	["123680-N", "145516-N", "207-N", "242-N", "590-N"]
осенний_ADJ::период_NOUN	["106723-N", "106725-N", "152735-N"]
незаконный_ADJ::копирование_NOUN	["140758-N", "154233-N", "4894-N"]
мешхед_NOUN	["135596-N", "242-N"]
зачет_NOUN::по_ADP::курс_NOUN	["106690-N", "118698-N"]
оферта_NOUN	["106454-N", "120662-N"]
морской_ADJ::зона_NOUN	["106451-N", "107135-N"]
стручковый_ADJ::перец_NOUN	["326-N", "6878-N"]
столица_NOUN::босние_NOUN::и_CCONJ::герцоговина_NOUN	["136274-N", "137906-N", "144988-N", "3208-N"]
натуральный_ADJ::оплата_NOUN	["1265-N", "3653-N", "6531-N", "7656-N"]
гастроэнтерит_NOUN	["108862-N", "112643-N", "137523-N", "9337-N"]
гейша_NOUN	["105449-N", "132681-N", "139862-N"]
ретрансмиссия_NOUN	["113973-N", "117587-N"]
качание_NOUN::при_ADP::ходьба_NOUN	["111157-N", "115621-N"]
кондуктор_NOUN::поезд_NOUN	["142878-N", "4600-N", "4993-N"]
виноградарь_NOUN	["111307-N", "135532-N", "343-N"]
нефтедобывающий_ADJ::организация_NOUN	["143307-N", "3502-N"]
республика_NOUN::узбекистывать_VERB	["2062-N", "445-N"]
прогрызание_NOUN	["106631-N", "111369-N", "111370-N"]
законовед_NOUN	["2064-N", "21-N", "2550-N", "2551-N"]
затопление_NOUN	["106817-N", "116895-N"]
прозекторша_NOUN	["1045-N", "134757-N"]
орлан_NOUN	["107784-N", "108441-N", "5681-N"]
переплетный_ADJ::дело_NOUN	["114108-N", "5931-N"]
политика_NOUN::апартеид_NOUN	["107409-N", "120976-N", "2801-N"]
тезис_NOUN	["106465-N", "106468-N"]
ахтубинск_NOUN	["134530-N", "136761-N"]
квартал_NOUN::год_NOUN	["106720-N", "106723-N"]
индексация_NOUN	["107002-N", "111653-N"]
организационный_ADJ::комитет_NOUN	["106689-N", "138167-N"]
купейный_ADJ::вагон_NOUN	["151591-N", "7137-N"]
квартиронаниматель_NOUN	["115001-N", "256-N"]
завоз_NOUN	["106938-N", "115672-N"]
электроотопительный_ADJ::оборудование_NOUN	["136714-N", "4435-N", "5583-N", "8061-N"]
аккредитивный_ADJ::расчет_NOUN	["1333-N", "144359-N", "147768-N", "151047-N", "2181-N"]
защитный_ADJ::заземление_NOUN	["106553-N", "106555-N", "111092-N"]
гарпуть_ADJ::охота_NOUN	["111022-N", "112585-N"]
природный_ADJ::талант_NOUN	["106765-N", "106766-N"]
гумпомощь_NOUN	["106472-N", "2333-N", "5916-N"]
политтехнолог_NOUN	["128539-N", "2550-N"]
писать_VERB::машинка_NOUN	["106555-N", "151663-N", "4567-N"]
отчисленный_VERB::сумма_NOUN	["140545-N", "566-N"]
катафалк_NOUN	["154-N", "9209-N"]
надставка_NOUN	["106640-N", "106719-N"]
альт_NOUN	["107996-N", "8157-N"]
мясо_NOUN::поросенок_NOUN	["1225-N", "4572-N"]
цвет_NOUN::небо_NOUN	["109476-N", "109477-N"]
цветистость_NOUN	["118445-N", "119013-N"]
латышка_NOUN	["105336-N", "132681-N", "134078-N", "134360-N", "136938-N", "369-N"]
коллективизация_NOUN::сельский_ADJ::хозяйство_NOUN	["106557-N", "107533-N"]
малгобек_NOUN	["123680-N", "145516-N", "242-N"]
строительство_NOUN::и_CCONJ::архитектура_NOUN	["112124-N", "5873-N"]
йеменец_NOUN	["100046-N", "139862-N"]
красноармейск_NOUN	["134530-N", "136788-N", "136794-N"]
чихуахуа_NOUN	["115936-N", "143352-N"]
оперативность_NOUN	["117942-N", "150306-N"]
зондирование_NOUN	["106901-N", "106902-N"]
архивация_NOUN	["3429-N", "5474-N", "853-N"]
колесный_ADJ::пароход_NOUN	["132819-N", "169-N", "209-N"]
духовой_ADJ::шкаф_NOUN	["106555-N", "107053-N", "118315-N"]
житель_NOUN::курган_NOUN	["369-N", "4773-N", "589-N"]
радиотелеграфнать_ADJ::связь_NOUN	["143535-N", "2566-N"]
надувнать_ADJ::ватрушка_NOUN	["106553-N", "142547-N"]
сокращение_NOUN::персонал_NOUN	["133994-N", "888-N"]
столица_NOUN::камбодж_NOUN	["151357-N", "242-N", "3208-N"]
капустка_NOUN	["348-N", "4681-N"]
полуостров_NOUN::кореть_NOUN	["3224-N", "3392-N"]
столица_NOUN::киргизия_NOUN	["151357-N", "242-N", "3208-N"]
контактный_ADJ::линза_NOUN	["1068-N", "3470-N", "3471-N"]
граница_NOUN::страна_NOUN	["106582-N", "673-N"]
защита_NOUN::правопорядок_NOUN	["106562-N", "3382-N"]
материнский_ADJ::теплокоммуникация_NOUN	["106651-N", "143290-N"]
кладка_NOUN::яйцо_NOUN	["116100-N", "116173-N"]
укатка_NOUN	["117993-N", "118191-N"]
конденсатор_NOUN	["106553-N", "106555-N", "1320-N", "146395-N"]
клеветница_NOUN	["111212-N", "111320-N"]
рыночный_ADJ::пузырь_NOUN	["145430-N", "145431-N"]
бритвенный_ADJ::станок_NOUN	["112812-N", "133850-N", "9651-N"]
говядина_NOUN	["1225-N", "368-N", "4127-N"]
гравировальный_ADJ::работа_NOUN	["107002-N", "110447-N"]
трансферный_ADJ::услуга_NOUN	["106938-N", "115672-N"]
закалываний_NOUN::волос_NOUN	["115394-N", "124699-N"]
шклов_NOUN	["123680-N", "145516-N", "242-N"]
хлеб_NOUN::ржаной_NOUN	["130839-N", "132276-N"]
могильник_NOUN::ядерный_ADJ::отходы_NOUN	["106451-N", "147395-N"]
карантин_NOUN	["106711-N", "146201-N", "2588-N"]
конструкторский_ADJ::решение_NOUN	["112124-N", "5873-N"]
борьба_NOUN::с_ADP::пожар_NOUN	["120406-N", "6444-N"]
жительница_NOUN::калининград_NOUN	["369-N", "4773-N", "589-N"]
гаити_NOUN	["2062-N", "445-N"]
колпачок_NOUN	["1256-N", "3510-N"]
пакость_NOUN	["106504-N", "111260-N"]
баланс_NOUN	["110690-N", "150208-N"]
анкоридж_NOUN	["123680-N", "145516-N", "242-N"]
неуспешность_NOUN	["118607-N", "119629-N"]
отец_NOUN::муж_NOUN	["132896-N", "141020-N", "143570-N", "2656-N"]
неуплата_NOUN::налог_NOUN	["130029-N", "3165-N"]
объективизм_NOUN	["106647-N", "148420-N"]
гол_NOUN::в_ADP::ворота_NOUN	["121048-N", "125165-N"]
омский_ADJ::область_NOUN	["2637-N", "2640-N"]
наскальный_ADJ::живопись_NOUN	["107006-N", "107182-N"]
переработка_NOUN::мусор_NOUN	["135041-N", "147446-N"]
элеватор_NOUN	["106625-N", "4668-N", "5925-N"]
автоугон_NOUN	["116787-N", "4131-N"]
схождение_NOUN	["111978-N", "119037-N"]
сокурсник_NOUN	["124522-N", "124987-N"]
кофейный_ADJ::дерево_NOUN	["326-N", "4057-N"]
кардифф_NOUN	["151357-N", "207-N", "242-N", "590-N", "8247-N"]
мастерство_NOUN	["106765-N", "123740-N"]
речитатив_NOUN	["107257-N", "147233-N"]
орудийный_ADJ::башня_NOUN	["106553-N", "106555-N", "111092-N", "1196-N", "816-N"]
бестранспортный_ADJ::зона_NOUN	["107135-N", "107508-N", "123955-N", "123956-N", "2594-N", "9171-N"]
тургайский_ADJ::область_NOUN	["100056-N", "2052-N"]
столица_NOUN::греция_NOUN	["151357-N", "242-N", "3208-N"]
сказочник_NOUN	["1578-N", "2720-N", "8848-N"]
ростепель_NOUN	["111097-N", "111108-N", "112155-N"]
блокадник_NOUN	["106316-N", "4773-N"]
пума_NOUN	["107795-N", "110841-N"]
скрипач_NOUN	["1413-N", "1431-N", "6499-N"]
утруждение_NOUN	["110479-N", "118200-N"]
полоса_NOUN::для_ADP::автобус_NOUN	["107510-N", "143106-N"]
тысячелетие_NOUN::с_ADP::день_NOUN	["125912-N", "2192-N", "6950-N"]
мебельный_ADJ::фабрика_NOUN	["4988-N", "5275-N"]
креп_NOUN	["108527-N", "2135-N", "2136-N", "2139-N", "4503-N"]
фаст-фуд_NOUN	["1232-N", "132757-N", "7064-N"]
город_NOUN::сплить_VERB	["207-N", "242-N", "590-N"]
девичество_NOUN	["115929-N", "578-N"]
энергоподстанция_NOUN	["106555-N", "135073-N"]
копирайт_NOUN	["147911-N", "442-N"]
оманец_NOUN	["105413-N", "106131-N", "134850-N"]
глобальность_NOUN	["118822-N", "150495-N", "150737-N"]
паспортно-визовый_ADJ::служба_NOUN	["115790-N", "3312-N"]
понижение_NOUN::острота_NOUN::слух_NOUN	["106567-N", "106665-N", "118046-N", "136609-N", "3406-N", "616-N"]
агроном_NOUN	["135532-N", "2550-N", "343-N", "3659-N"]
хайфа_NOUN	["207-N", "242-N", "590-N"]
волать_NOUN::для_ADP::бадминтон_NOUN	["106553-N", "130019-N", "131272-N", "2498-N"]
нефтедобывать_ADJ::предприятие_NOUN	["143307-N", "3502-N"]
шпинат_NOUN	["124049-N", "144172-N", "4789-N", "6878-N"]
безнадежность_NOUN	["119583-N", "119602-N"]
чернобыльскать_ADJ::аэс_PROPN	["15-N", "3-N", "7937-N"]
орск_NOUN	["134530-N", "136806-N"]
колясочка_NOUN	["106555-N", "132464-N"]
шизик_NOUN	["111236-N", "4846-N"]
детализация_NOUN	["123550-N", "126040-N"]
модернизация_NOUN::производство_NOUN	["141402-N", "3426-N"]
база_NOUN::знание_NOUN	["148785-N", "1584-N", "7148-N"]
спасск-дальний_NOUN	["134530-N", "137781-N"]
братеево_NOUN	["100076-N", "101897-N", "4250-N"]
старший_ADJ::лейтенант_NOUN	["802-N", "804-N"]
сентенция_NOUN	["107257-N", "107368-N"]
перемена_NOUN	["106973-N", "112725-N"]
общинный_ADJ::строй_NOUN	["106575-N", "1461-N"]
олимпийский_ADJ::деревня_NOUN	["107135-N", "6689-N"]
отключение_NOUN::свет_NOUN	["107417-N", "111842-N", "137256-N"]
курс_NOUN::иностранный_ADJ::валюта_NOUN	["118155-N", "1236-N"]
несовершеннолетний_ADJ::правонарушитель_NOUN	["123618-N", "648-N"]
республика_NOUN::гамбий_NOUN	["2062-N", "445-N"]
парализование_NOUN	["106500-N", "106665-N", "3406-N"]
заражение_NOUN	["106631-N", "116746-N"]
педагогический_ADJ::образование_NOUN	["1607-N", "1610-N"]
куст_NOUN::голубика_NOUN	["107840-N", "144172-N", "144309-N", "4339-N"]
палубный_ADJ::авиация_NOUN	["113365-N", "199-N", "776-N", "8644-N"]
тумбочка_NOUN	["107038-N", "107289-N", "1253-N"]
советск_NOUN::тульский_ADJ::область_NOUN	["123680-N", "145516-N", "242-N"]
