word	synsets
перекроить_VERB	["106631-V", "106785-V"]
перекроить_VERB	["106495-V", "107412-V", "111861-V"]
перекрывать_VERB	["111806-V", "115728-V", "151231-V"]
перекрывать_VERB	["107602-V", "120969-V"]
перекрывать_VERB	["116223-V", "119562-V", "154238-V"]
перекрывать_VERB	["111572-V", "118698-V"]
перекрывать::движение_VERB	["116223-V", "119562-V", "154238-V"]
перекрывать::движение_VERB	["111572-V", "118698-V"]
перекрывать::дорогу_VERB	["116223-V", "119562-V", "154238-V"]
перекрывать::дорогу_VERB	["111572-V", "118698-V"]
перекрывать::крышу_VERB	["111806-V", "115728-V", "151231-V"]
перекрывать::крышу_VERB	["107602-V", "120969-V"]
перекрываться_VERB	["116223-V", "119562-V", "154238-V"]
перекрываться_VERB	["111572-V", "118698-V"]
перекрыть_VERB	["111806-V", "115728-V", "151231-V"]
перекрыть_VERB	["107602-V", "120969-V"]
перекрыть_VERB	["116223-V", "119562-V", "154238-V"]
перекрыть_VERB	["111572-V", "118698-V"]
перекрыть::движение_VERB	["116223-V", "119562-V", "154238-V"]
перекрыть::движение_VERB	["111572-V", "118698-V"]
перекрыть::дорогу_VERB	["116223-V", "119562-V", "154238-V"]
перекрыть::дорогу_VERB	["111572-V", "118698-V"]
перекрыть::крышу_VERB	["111806-V", "115728-V", "151231-V"]
перекрыть::крышу_VERB	["107602-V", "120969-V"]
перекрыться_VERB	["116223-V", "119562-V", "154238-V"]
перекрыться_VERB	["111572-V", "118698-V"]
перекупать_VERB	["106548-V", "110479-V"]
перекупать_VERB	["122242-V", "127475-V"]
перекуривать_VERB	["129802-V", "1489-V"]
перекурить_VERB	["129802-V", "1489-V"]
перекусать_VERB	["110479-V", "115102-V"]
перекусать_VERB	["118570-V", "124267-V"]
переламывать_VERB	["107409-V", "107410-V"]
перелезать_VERB	["106587-V", "111599-V", "114874-V", "114875-V", "114877-V"]
перелезть_VERB	["106587-V", "111599-V", "114874-V", "114875-V", "114877-V"]
переливать_VERB	["106698-V", "111189-V"]
переливать_VERB	["110719-V", "110720-V", "110751-V"]
переливать_VERB	["110719-V", "110720-V", "110721-V", "110727-V", "110751-V"]
переливать_VERB	["113003-V", "113005-V"]
переливать_VERB	["106495-V", "111868-V"]
переливать_VERB	["107602-V", "120969-V"]
переливать::изделие_VERB	["106495-V", "111868-V"]
переливать::изделие_VERB	["107602-V", "120969-V"]
переливаться_VERB	["113003-V", "113005-V"]
переливаться::всеми::возможными::цветами_VERB	["113003-V", "113005-V"]
переливаться::всеми::цветами_VERB	["113003-V", "113005-V"]
переливаться::всеми::цветами::радуги_VERB	["113003-V", "113005-V"]
перелистать_VERB	["120003-V", "120040-V"]
перелистать_VERB	["106888-V", "111037-V"]
перелистнуть_VERB	["120003-V", "120040-V"]
перелистнуть_VERB	["106888-V", "111037-V"]
перелистывать_VERB	["120003-V", "120040-V"]
перелистывать_VERB	["106888-V", "111037-V"]
перелить_VERB	["106698-V", "111189-V"]
перелить_VERB	["110719-V", "110720-V", "110751-V"]
перелить_VERB	["110719-V", "110720-V", "110721-V", "110727-V", "110751-V"]
перелить_VERB	["106495-V", "111868-V"]
перелить_VERB	["107602-V", "120969-V"]
перелить::изделие_VERB	["106495-V", "111868-V"]
перелить::изделие_VERB	["107602-V", "120969-V"]
перелить::кровь_VERB	["106698-V", "111189-V"]
перелить::кровь_VERB	["110719-V", "110720-V", "110751-V"]
перелить::через::край_VERB	["110719-V", "110720-V", "110721-V", "110727-V", "110751-V"]
переложить_VERB	["107325-V", "111871-V"]
переложить_VERB	["107602-V", "120969-V"]
переложить::вину_VERB	["117915-V", "129792-V", "129793-V"]
переложить::покрытие_VERB	["107325-V", "111871-V"]
переложить::покрытие_VERB	["107602-V", "120969-V"]
переломать_VERB	["111369-V", "111371-V"]
переломить_VERB	["107409-V", "107410-V"]
переломить::надвое_VERB	["107409-V", "107410-V"]
перелопатить_VERB	["120003-V", "120040-V"]
перелопатить_VERB	["118698-V", "119076-V"]
перелопатить_VERB	["106631-V", "115184-V"]
перемазать_VERB	["107013-V", "111369-V"]
перемазывать_VERB	["107013-V", "111369-V"]
перематывать_VERB	["111047-V", "112000-V"]
перематывать_VERB	["106504-V", "107602-V", "110447-V"]
перемежать_VERB	["106631-V", "106682-V"]
переметнуться_VERB	["107318-V", "111260-V", "111281-V", "117315-V"]
переметнуться::в::стан_VERB	["107318-V", "111260-V", "111281-V", "117315-V"]
переметнуться::на::сторону_VERB	["107318-V", "111260-V", "111281-V", "117315-V"]
переметываться_VERB	["107318-V", "111260-V", "111281-V", "117315-V"]
перемешать_VERB	["106531-V", "106665-V"]
перемешивать_VERB	["106531-V", "106665-V"]
перемножать_VERB	["106710-V", "106885-V", "111735-V"]
перемножить_VERB	["106710-V", "106885-V", "111735-V"]
перемотать_VERB	["111047-V", "112000-V"]
перемотать_VERB	["106504-V", "107602-V", "110447-V"]
перенасытить_VERB	["110751-V", "111435-V"]
перенасыщать_VERB	["110751-V", "111435-V"]
переносить::заразу_VERB	["106631-V", "116746-V"]
переносить::заразу_VERB	["115675-V", "116079-V"]
перенумеровать_VERB	["107002-V", "111561-V"]
перенумеровывать_VERB	["107002-V", "111561-V"]
переоборудовать_VERB	["106601-V", "106699-V", "107602-V", "112144-V", "112630-V", "120969-V", "139346-V"]
переодевать_VERB	["107325-V", "108856-V"]
переодеваться_VERB	["107325-V", "108856-V"]
переодеть_VERB	["107325-V", "108856-V"]
переодеться_VERB	["107325-V", "108856-V"]
переоформить_VERB	["119669-V", "137871-V"]
переоформить_VERB	["107602-V", "120969-V"]
переоформлять_VERB	["119669-V", "137871-V"]
переоформлять_VERB	["107602-V", "120969-V"]
переохладить_VERB	["106638-V", "111104-V"]
переохладить_VERB	["122242-V", "127475-V"]
переохлаждать_VERB	["106638-V", "111104-V"]
переохлаждать_VERB	["122242-V", "127475-V"]
переоценивать::свои::возможности_VERB	["106710-V", "106877-V", "115033-V", "116115-V", "139096-V", "151498-V"]
переоценивать::свои::возможности_VERB	["106504-V", "113119-V"]
переоценивать::свои::возможности_VERB	["118574-V", "134714-V"]
переоценивать::себя_VERB	["106710-V", "106877-V", "115033-V", "116115-V", "139096-V", "151498-V"]
переоценивать::себя_VERB	["106504-V", "113119-V"]
переоценивать::себя_VERB	["118574-V", "134714-V"]
переоценить::свои::возможности_VERB	["106710-V", "106877-V", "115033-V", "116115-V", "139096-V", "151498-V"]
переоценить::свои::возможности_VERB	["106504-V", "113119-V"]
переоценить::свои::возможности_VERB	["118574-V", "134714-V"]
переоценить::себя_VERB	["106710-V", "106877-V", "115033-V", "116115-V", "139096-V", "151498-V"]
переоценить::себя_VERB	["106504-V", "113119-V"]
переоценить::себя_VERB	["118574-V", "134714-V"]
перепадать_VERB	["116512-V", "124581-V"]
перепадать::на::долю_VERB	["116512-V", "124581-V"]
перепасть_VERB	["116512-V", "124581-V"]
перепасть::на::долю_VERB	["116512-V", "124581-V"]
перепачкать_VERB	["107013-V", "111369-V"]
перепевать_VERB	["106876-V", "107602-V", "153392-V"]
перепевать_VERB	["107094-V", "110440-V", "110453-V"]
перепеть_VERB	["107094-V", "110440-V", "110453-V"]
перепечатать_VERB	["1359-V", "144051-V"]
перепечатать_VERB	["110447-V", "114107-V", "114108-V"]
перепечатать_VERB	["110447-V", "111619-V", "114107-V", "114108-V"]
перепечатать::заново_VERB	["1359-V", "144051-V"]
перепечатать::заново_VERB	["110447-V", "114107-V", "114108-V"]
перепечатывать_VERB	["1359-V", "144051-V"]
перепечатывать_VERB	["110447-V", "114107-V", "114108-V"]
перепечатывать_VERB	["110447-V", "111619-V", "114107-V", "114108-V"]
перепиливать_VERB	["107409-V", "107410-V", "107412-V", "107414-V"]
перепилить_VERB	["107409-V", "107410-V", "107412-V", "107414-V"]
переписываться_VERB	["106648-V", "148420-V"]
переписываться_VERB	["107007-V", "107008-V"]
перепиться_VERB	["106932-V", "117709-V"]
переплавить_VERB	["1221-V", "135549-V", "4910-V"]
переплавить_VERB	["108948-V", "111100-V"]
переплавлять_VERB	["1221-V", "135549-V", "4910-V"]
переплавлять_VERB	["108948-V", "111100-V"]
переплавляться_VERB	["1221-V", "135549-V", "4910-V"]
переплавляться_VERB	["108948-V", "111100-V"]
перепланировать_VERB	["107602-V", "120969-V"]
перепланировать_VERB	["106585-V", "127546-V"]
перепланировывать_VERB	["107602-V", "120969-V"]
перепланировывать_VERB	["106585-V", "127546-V"]
переплести_VERB	["110447-V", "114107-V", "114108-V"]
переплести_VERB	["106501-V", "106529-V", "7064-V"]
переплести_VERB	["106495-V", "106557-V", "111466-V"]
переплести_VERB	["107602-V", "120969-V"]
переплетать_VERB	["110447-V", "114107-V", "114108-V"]
переплетать_VERB	["106501-V", "106529-V", "7064-V"]
переплетать_VERB	["106495-V", "106557-V", "111466-V"]
переплетать_VERB	["107602-V", "120969-V"]
переподчинить_VERB	["117426-V", "118038-V"]
переподчинять_VERB	["117426-V", "118038-V"]
переполошиться_VERB	["114597-V", "117114-V", "117115-V"]
перепоручать_VERB	["106866-V", "116820-V", "121095-V"]
перепоручить_VERB	["106866-V", "116820-V", "121095-V"]
переправить_VERB	["106938-V", "115672-V"]
переправлять_VERB	["106938-V", "115672-V"]
переправляться_VERB	["106938-V", "115672-V"]
перепроверить_VERB	["106695-V", "106697-V"]
перепроверить_VERB	["106504-V", "107602-V", "110447-V"]
перепроверять_VERB	["106695-V", "106697-V"]
перепроверять_VERB	["106504-V", "107602-V", "110447-V"]
перепроверяться_VERB	["106695-V", "106697-V"]
перепроверяться_VERB	["106504-V", "107602-V", "110447-V"]
перепутать_VERB	["106495-V", "106557-V", "111466-V"]
перепутать_VERB	["106531-V", "106665-V"]
перепутывать_VERB	["106495-V", "106557-V", "111466-V"]
перепутывать_VERB	["106531-V", "106665-V"]
перерабатывать_VERB	["107602-V", "120969-V"]
перерабатывать::древесину_VERB	["106534-V", "138474-V"]
переработать_VERB	["107602-V", "120969-V"]
переработать::древесину_VERB	["106534-V", "138474-V"]
перерастать_VERB	["118310-V", "123585-V"]
перерастать_VERB	["106629-V", "106951-V", "130670-V"]
перерасти_VERB	["118310-V", "123585-V"]
перерасти_VERB	["106629-V", "106951-V", "130670-V"]
перерезать_VERB	["107409-V", "107410-V", "107412-V"]
перерезывать_VERB	["107409-V", "107410-V", "107412-V"]
перерисовать_VERB	["107002-V", "107005-V"]
перерисовать_VERB	["107602-V", "120969-V"]
перерисовать::заново_VERB	["107002-V", "107005-V"]
перерисовать::заново_VERB	["107602-V", "120969-V"]
перерубать_VERB	["107409-V", "107410-V"]
перерубить_VERB	["107409-V", "107410-V"]
перерывать_VERB	["120003-V", "120040-V"]
перерывать_VERB	["118698-V", "119076-V"]
перерывать_VERB	["106631-V", "115184-V"]
перерыть_VERB	["120003-V", "120040-V"]
перерыть_VERB	["118698-V", "119076-V"]
перерыть_VERB	["106631-V", "115184-V"]
перерыть::в::поисках_VERB	["120003-V", "120040-V"]
перерыть::в::поисках_VERB	["118698-V", "119076-V"]
перерядить_VERB	["107325-V", "108856-V"]
переряжать_VERB	["107325-V", "108856-V"]
переряживать_VERB	["107325-V", "108856-V"]
пересадить_VERB	["106817-V", "107175-V", "120166-V"]
пересадить::на::другое::место_VERB	["106817-V", "107175-V", "120166-V"]
пересадить::орган_VERB	["115773-V", "123844-V", "123845-V"]
пересадить::орган_VERB	["5390-V"]
пересаживать_VERB	["106817-V", "107175-V", "120166-V"]
пересаживать::на::другое::место_VERB	["106817-V", "107175-V", "120166-V"]
пересаживать::органы_VERB	["115773-V", "123844-V", "123845-V"]
пересаживать::органы_VERB	["5390-V"]
пересаживаться_VERB	["106631-V", "106682-V"]
пересевать_VERB	["112737-V", "112813-V", "112815-V"]
пересевать_VERB	["106504-V", "107602-V", "110447-V"]
пересесть_VERB	["106631-V", "106682-V"]
пересесть::на::другой::транспорт_VERB	["106631-V", "106682-V"]
пересеять_VERB	["112737-V", "112813-V", "112815-V"]
пересеять_VERB	["106504-V", "107602-V", "110447-V"]
пересказать_VERB	["106542-V", "106876-V", "106886-V", "106887-V", "107602-V", "153392-V"]
пересказывать_VERB	["106542-V", "106876-V", "106886-V", "106887-V", "107602-V", "153392-V"]
переснимать_VERB	["106495-V", "106504-V", "107002-V", "107602-V", "110447-V", "111641-V"]
переснять_VERB	["106495-V", "106504-V", "107002-V", "107602-V", "110447-V", "111641-V"]
переспрашивать_VERB	["106876-V", "107256-V", "107602-V", "116816-V", "153392-V"]
переспросить_VERB	["106876-V", "107256-V", "107602-V", "116816-V", "153392-V"]
перессорить_VERB	["107409-V", "108870-V", "112855-V", "134408-V", "136941-V"]
перессорить_VERB	["111369-V", "148983-V"]
переставить_VERB	["112696-V", "118420-V"]
переставить_VERB	["106585-V", "116307-V"]
переставить::вниз_VERB	["112696-V", "118420-V"]
переставить::вниз_VERB	["106938-V", "108824-V"]
переставить::местами_VERB	["112696-V", "118420-V"]
переставить::местами_VERB	["106585-V", "116307-V"]
переставлять_VERB	["112696-V", "118420-V"]
переставлять_VERB	["106585-V", "116307-V"]
переставлять::вниз_VERB	["112696-V", "118420-V"]
переставлять::вниз_VERB	["106938-V", "108824-V"]
переставлять::местами_VERB	["112696-V", "118420-V"]
переставлять::местами_VERB	["106585-V", "116307-V"]
перестраивать_VERB	["106631-V", "106785-V"]
перестраивать_VERB	["106473-V", "106631-V"]
перестраивать_VERB	["112696-V", "120297-V"]
перестраивать_VERB	["107602-V", "120969-V"]
перестраивать_VERB	["106501-V"]
перестраивать::систему_VERB	["106631-V", "106785-V"]
перестраиваться_VERB	["107602-V", "120969-V"]
перестраиваться_VERB	["106501-V"]
перестраховать_VERB	["106501-V", "106595-V", "112026-V", "1993-V"]
перестраховаться_VERB	["122242-V", "127475-V"]
перестраховаться_VERB	["106472-V", "106595-V", "115865-V"]
перестраховывать_VERB	["106501-V", "106595-V", "112026-V", "1993-V"]
перестраховываться_VERB	["122242-V", "127475-V"]
перестраховываться_VERB	["106472-V", "106595-V", "115865-V"]
перестреливать_VERB	["111386-V", "111387-V"]
перестреливаться_VERB	["148230-V", "2465-V"]
перестрелять_VERB	["111386-V", "111387-V"]
перестроить_VERB	["106631-V", "106785-V"]
перестроить_VERB	["106473-V", "106631-V"]
перестроить_VERB	["112696-V", "120297-V"]
перестроить_VERB	["107602-V", "120969-V"]
перестроить_VERB	["106501-V"]
перестроить::систему_VERB	["106631-V", "106785-V"]
перестроить::строй_VERB	["106473-V", "106631-V"]
перестроить::строй_VERB	["112696-V", "120297-V"]
перестроиться::на::новый::лад_VERB	["106631-V", "106785-V"]
переступать_VERB	["120988-V", "144457-V"]
переступать_VERB	["115580-V", "152483-V"]
переступать_VERB	["117047-V", "123920-V"]
переступать::через::чувство_VERB	["115580-V", "152483-V"]
переступать::через::чувство_VERB	["117047-V", "123920-V"]
переступить_VERB	["120988-V", "144457-V"]
переступить_VERB	["115580-V", "152483-V"]
переступить_VERB	["117047-V", "123920-V"]
переступить::через::чувство_VERB	["115580-V", "152483-V"]
переступить::через::чувство_VERB	["117047-V", "123920-V"]
пересушивать_VERB	["106548-V", "111369-V", "111370-V", "127475-V", "127484-V"]
пересушить_VERB	["106548-V", "111369-V", "111370-V", "127475-V", "127484-V"]
пересчитать_VERB	["106710-V", "106885-V"]
пересчитать_VERB	["106504-V", "107602-V", "110447-V"]
пересчитать_VERB	["106710-V", "106885-V", "111735-V"]
пересчитать::в::другие::единицы_VERB	["106710-V", "106885-V", "111735-V"]
пересчитать::заново_VERB	["106710-V", "106885-V"]
пересчитать::заново_VERB	["106504-V", "107602-V", "110447-V"]
пересчитывать_VERB	["106710-V", "106885-V"]
пересчитывать_VERB	["106504-V", "107602-V", "110447-V"]
пересчитывать_VERB	["106710-V", "106885-V", "111735-V"]
пересчитывать::заново_VERB	["106710-V", "106885-V"]
пересчитывать::заново_VERB	["106504-V", "107602-V", "110447-V"]
пересчитываться_VERB	["106710-V", "106885-V"]
пересчитываться_VERB	["106504-V", "107602-V", "110447-V"]
пересчитываться_VERB	["106710-V", "106885-V", "111735-V"]
пересыпать_VERB	["106698-V", "106938-V", "111656-V", "111657-V"]
пересыпать_VERB	["122242-V", "127475-V"]
пересыпать_VERB	["106698-V", "106938-V", "111656-V", "111657-V"]
пересыпать::в::другую::емкость_VERB	["106698-V", "106938-V", "111656-V", "111657-V"]
перетаскать_VERB	["106938-V", "115672-V"]
перетаскивать_VERB	["106938-V", "115672-V"]
перетасовать_VERB	["115234-V", "150226-V"]
перетасовывать_VERB	["115234-V", "150226-V"]
перетащить_VERB	["106938-V", "115672-V"]
перетекать_VERB	["118310-V", "123585-V"]
перетекать_VERB	["106629-V", "106951-V", "130670-V"]
перетереть_VERB	["107409-V", "107410-V"]
перетечь_VERB	["118310-V", "123585-V"]
перетечь_VERB	["106629-V", "106951-V", "130670-V"]
перетирать_VERB	["107409-V", "107410-V"]
перетрясать_VERB	["111144-V", "115544-V"]
перетрясать_VERB	["111021-V", "111656-V", "116221-V"]
перетрясать_VERB	["120003-V", "120040-V"]
перетрясать_VERB	["118698-V", "119076-V"]
перетрясти_VERB	["111144-V", "115544-V"]
перетрясти_VERB	["111021-V", "111656-V", "116221-V"]
перетрясти_VERB	["120003-V", "120040-V"]
перетрясти_VERB	["118698-V", "119076-V"]
перетряхивать_VERB	["111144-V", "115544-V"]
перетряхивать_VERB	["111021-V", "111656-V", "116221-V"]
перетряхивать_VERB	["120003-V", "120040-V"]
перетряхивать_VERB	["118698-V", "119076-V"]
перетряхнуть_VERB	["111144-V", "115544-V"]
перетряхнуть_VERB	["111021-V", "111656-V", "116221-V"]
перетряхнуть_VERB	["120003-V", "120040-V"]
перетряхнуть_VERB	["118698-V", "119076-V"]
перетягивать_VERB	["111465-V", "116418-V", "116419-V"]
перетягивать_VERB	["107602-V", "120969-V"]
перетягивать_VERB	["118172-V", "119152-V", "132826-V"]
перетягивать_VERB	["106938-V", "115672-V"]
перетянуть_VERB	["111465-V", "116418-V", "116419-V"]
перетянуть_VERB	["107602-V", "120969-V"]
перетянуть_VERB	["118172-V", "119152-V", "132826-V"]
перетянуть_VERB	["106938-V", "115672-V"]
переусердствовать_VERB	["111369-V", "117602-V", "123435-V", "123436-V", "127475-V"]
переуступать_VERB	["106631-V", "106682-V"]
переуступать_VERB	["149153-V", "150861-V", "150985-V"]
переуступить_VERB	["106631-V", "106682-V"]
переуступить_VERB	["149153-V", "150861-V", "150985-V"]
переуступить::право::требования_VERB	["106631-V", "106682-V"]
переуступить::право::требования_VERB	["149153-V", "150861-V", "150985-V"]
переучивать_VERB	["106542-V", "118370-V"]
переучивать_VERB	["106504-V", "107602-V", "110447-V"]
переучивать_VERB	["111885-V", "130167-V", "130168-V"]
переучить_VERB	["106542-V", "118370-V"]
переучить_VERB	["106504-V", "107602-V", "110447-V"]
переучить_VERB	["111885-V", "130167-V", "130168-V"]
перефразировать_VERB	["106631-V", "106844-V"]
перефразировать_VERB	["106876-V", "118698-V"]
перехватить_VERB	["115593-V", "115594-V"]
перехватить::телефонные::переговоры_VERB	["106709-V", "107696-V", "116932-V", "117564-V", "133962-V", "142340-V", "147470-V"]
перехватывать_VERB	["115593-V", "115594-V"]
перехлестнуть_VERB	["109232-V", "115455-V"]
перехлестнуть_VERB	["111640-V", "115745-V", "133639-V"]
перехлестывать_VERB	["109232-V", "115455-V"]
перехлестывать_VERB	["111640-V", "115745-V", "133639-V"]
перехоронить_VERB	["106817-V", "106938-V"]
перехоронить_VERB	["106501-V", "3663-V"]
перечеркать_VERB	["111916-V", "120038-V"]
перечеркивать_VERB	["111916-V", "120038-V"]
перечеркнуть_VERB	["111916-V", "120038-V"]
перечесть_VERB	["106710-V", "106885-V"]
перечесть_VERB	["106504-V", "107602-V", "110447-V"]
перечесть_VERB	["106915-V", "114267-V"]
перечитать_VERB	["106504-V", "107602-V", "110447-V"]
перечитать_VERB	["106915-V", "114267-V"]
перечитать::все_VERB	["106915-V", "114267-V"]
перечитать::еще::раз_VERB	["106504-V", "107602-V", "110447-V"]
перечитать::еще::раз_VERB	["106915-V", "114267-V"]
перечитать::заново_VERB	["106504-V", "107602-V", "110447-V"]
перечитать::заново_VERB	["106915-V", "114267-V"]
перечитывать_VERB	["106504-V", "107602-V", "110447-V"]
перечитывать_VERB	["106915-V", "114267-V"]
перешагивать_VERB	["120988-V", "144457-V"]
перешагивать_VERB	["115580-V", "152483-V"]
перешагивать_VERB	["117047-V", "123920-V"]
перешагнуть_VERB	["120988-V", "144457-V"]
перешагнуть_VERB	["115580-V", "152483-V"]
перешагнуть_VERB	["117047-V", "123920-V"]
перешагнуть::через::чувство_VERB	["115580-V", "152483-V"]
перешагнуть::через::чувство_VERB	["117047-V", "123920-V"]
перешепнуться_VERB	["106648-V", "106781-V"]
перешепнуться_VERB	["107094-V", "107115-V"]
перешептываться_VERB	["106648-V", "106781-V"]
перешептываться_VERB	["107094-V", "107115-V"]
перфорировать_VERB	["111853-V", "112429-V"]
перчить_VERB	["111540-V", "111887-V", "111983-V"]
перчить_VERB	["107325-V", "111657-V", "111658-V"]
пестовать_VERB	["118621-V", "1592-V"]
пестоваться_VERB	["118621-V", "1592-V"]
петушиться_VERB	["118284-V", "118285-V"]
петушиться_VERB	["116102-V", "118899-V"]
петь::дифирамбы_VERB	["107125-V", "117246-V"]
петь::хором_VERB	["110440-V", "110447-V"]
петь::хором_VERB	["106501-V"]
печатать::деньги_VERB	["106495-V", "118698-V", "1990-V"]
печатать::официально_VERB	["1359-V", "1885-V"]
печатать::офсетным::способом_VERB	["110447-V", "114107-V", "114108-V"]
печься_VERB	["106472-V", "106595-V", "112905-V", "116771-V", "118621-V"]
пигментировать_VERB	["106631-V", "107325-V", "107458-V"]
пикетировать_VERB	["106501-V", "106702-V", "131954-V", "8089-V"]
пикетировать_VERB	["106504-V", "106881-V", "118698-V", "124971-V", "8456-V"]
пикировать_VERB	["106614-V", "111719-V"]
пикировать_VERB	["114452-V", "115151-V"]
пикироваться_VERB	["106648-V", "106781-V"]
пикироваться_VERB	["107094-V", "127537-V"]
пилить_VERB	["106809-V", "106877-V"]
пилить_VERB	["114762-V", "114934-V"]
пилить::упреками_VERB	["106809-V", "106877-V"]
пилить::упреками_VERB	["114762-V", "114934-V"]
пиратствовать_VERB	["106495-V", "111619-V", "112045-V", "112046-V"]
пиратствовать_VERB	["107592-V", "111260-V", "122242-V", "5893-V", "647-V"]
пиратствовать_VERB	["106501-V"]
пиратствовать_VERB	["107592-V", "111394-V", "113766-V", "151440-V", "4131-V", "5296-V", "647-V"]
пиратствовать_VERB	["114372-V", "115072-V", "115075-V"]
писать_VERB	["120550-V", "152812-V"]
писаться_VERB	["120550-V", "152812-V"]
пискнуть_VERB	["107093-V", "114103-V"]
пить::беспробудно_VERB	["107592-V", "117269-V", "4847-V"]
пить::до::дна_VERB	["106485-V", "112145-V"]
пить::до::дна_VERB	["106932-V", "106933-V"]
пить::чай_VERB	["106932-V", "106933-V", "106934-V"]
пичкать_VERB	["106811-V", "111862-V", "118860-V"]
пичкать_VERB	["106548-V", "115186-V"]
пичкать_VERB	["106473-V", "106817-V"]
пичкать::едой_VERB	["106811-V", "111862-V", "118860-V"]
пичкать::едой_VERB	["106548-V", "115186-V"]
пичкать::едой_VERB	["106473-V", "106817-V"]
пищать_VERB	["107093-V", "114103-V"]
плавить::металл_VERB	["106495-V", "129701-V", "137819-V"]
плавить::металл_VERB	["108948-V", "111100-V"]
плакать::в::жилетку_VERB	["106876-V", "115752-V"]
плакать::в::жилетку_VERB	["114934-V", "116102-V", "137783-V"]
плакать::от::радости_VERB	["107196-V", "110719-V", "120904-V"]
плакаться_VERB	["106876-V", "115752-V"]
плакаться_VERB	["114934-V", "116102-V", "137783-V"]
платить::гроши_VERB	["1265-V", "147768-V", "148420-V"]
платить::копейки_VERB	["1265-V", "147768-V", "148420-V"]
платить::налог_VERB	["106710-V", "106885-V", "111735-V"]
платить::налог_VERB	["116820-V", "116821-V"]
платить::налог_VERB	["106811-V", "112280-V"]
платить::натурой_VERB	["1265-V", "147768-V", "148420-V"]
платить::по::долговым::обязательствам_VERB	["106811-V", "112280-V", "137731-V", "144001-V", "7235-V"]
платить::через::терминал_VERB	["106501-V", "112280-V", "118698-V", "1245-V", "144119-V"]
пленить_VERB	["110482-V", "116104-V", "117105-V", "117233-V", "118594-V"]
пленить_VERB	["118038-V", "118574-V", "123937-V"]
плениться_VERB	["117103-V", "117104-V", "120667-V"]
пленять_VERB	["110482-V", "116104-V", "117105-V", "117233-V", "118594-V"]
пленять_VERB	["118038-V", "118574-V", "123937-V"]
пленяться_VERB	["117103-V", "117104-V", "120667-V"]
плескать_VERB	["111022-V", "112585-V"]
плескать_VERB	["110726-V", "110752-V"]
плескаться_VERB	["111157-V", "115099-V"]
плеснуть_VERB	["111022-V", "112585-V"]
плеснуть_VERB	["110726-V", "110752-V"]
плести::бисером_VERB	["106495-V", "106557-V", "111466-V"]
плести::бисером_VERB	["106501-V", "134618-V", "134697-V", "135156-V", "144303-V", "840-V"]
плести::из::бисера_VERB	["106495-V", "106557-V", "111466-V"]
плести::из::бисера_VERB	["106501-V", "134618-V", "134697-V", "135156-V", "144303-V", "840-V"]
плести::интригу_VERB	["106548-V", "110479-V"]
плести::интригу_VERB	["106504-V", "111260-V", "118698-V"]
плести::козни_VERB	["106548-V", "110479-V"]
плести::козни_VERB	["106504-V", "111260-V", "118698-V"]
плодить_VERB	["106631-V", "106640-V"]
пломбировать_VERB	["111427-V", "111880-V"]
плотничать_VERB	["106501-V"]
плотничать_VERB	["106534-V", "138474-V"]
плотно::набивать_VERB	["106631-V", "110751-V"]
плотно::набить_VERB	["106631-V", "110751-V"]
плохо::воспитывать_VERB	["118621-V", "1592-V"]
плюсовать_VERB	["106710-V", "106885-V", "111735-V"]
плясать_VERB	["110440-V", "110443-V"]
по::порядку::номеров::рассчитаться_VERB	["106541-V", "119737-V"]
по::порядку::рассчитаться_VERB	["106541-V", "119737-V"]
побастовать_VERB	["106501-V", "106702-V", "131954-V", "8089-V"]
побастовать_VERB	["106881-V", "124971-V", "8456-V"]
побежать_VERB	["116230-V", "147589-V"]
побелить_VERB	["106631-V", "107325-V", "107458-V"]
побелить_VERB	["106501-V"]
побить_VERB	["107419-V", "124260-V"]
поболеть_VERB	["118487-V", "118488-V"]
поболтать_VERB	["111147-V", "111156-V"]
поболтать_VERB	["111680-V", "112819-V", "117692-V"]
поболтать_VERB	["107404-V", "125601-V"]
поболтаться_VERB	["111157-V", "115099-V"]
побраниться_VERB	["106504-V", "107214-V", "107328-V"]
побраниться_VERB	["107190-V", "107191-V"]
побрить_VERB	["107412-V", "110832-V", "112080-V", "112810-V"]
побрить_VERB	["118698-V"]
побриться_VERB	["107412-V", "110832-V", "112080-V", "112810-V"]
побриться_VERB	["118698-V"]
побрюзжать_VERB	["106876-V", "107094-V", "108868-V", "113841-V"]
повалил::дым_VERB	["130988-V", "152470-V"]
повалить_VERB	["125871-V", "125872-V"]
повалить_VERB	["106501-V", "991-V"]
повалить_VERB	["106938-V", "111030-V"]
повалить_VERB	["130988-V", "152470-V"]
повелевать_VERB	["115660-V", "118038-V", "125652-V"]
повергать::в::шок_VERB	["110475-V", "117302-V", "118522-V", "120293-V", "125744-V", "129710-V", "149898-V"]
повергнуть::в::шок_VERB	["110475-V", "117302-V", "118522-V", "120293-V", "125744-V", "129710-V", "149898-V"]
повертеть_VERB	["106631-V", "106888-V", "106938-V"]
повеситься_VERB	["111386-V", "142541-V", "7314-V"]
повеситься_VERB	["130453-V", "150294-V"]
повести_VERB	["106938-V", "117094-V"]
повести_VERB	["107470-V", "152910-V"]
повести_VERB	["106607-V", "145757-V"]
повести::за::собой_VERB	["107470-V", "152910-V"]
