word	synsets
попадать::со::смеху_VERB	["106456-V", "124590-V"]
покатываться::со::смеху_VERB	["106456-V", "124590-V"]
покатываться::от::хохота_VERB	["106456-V", "124590-V"]
хохотнуть_VERB	["106456-V", "124590-V"]
грохнуть::со::смеху_VERB	["106456-V", "124590-V"]
закатиться::смехом_VERB	["106456-V", "124590-V"]
покатываться_VERB	["106456-V", "124590-V"]
покатиться::со::смеху_VERB	["106456-V", "124590-V"]
обхохотаться_VERB	["106456-V", "124590-V"]
обхохатываться_VERB	["106456-V", "124590-V"]
лопаться::со::смеху_VERB	["106456-V", "124590-V"]
лопнуть::со::смеху_VERB	["106456-V", "124590-V"]
захохотать_VERB	["106456-V", "124590-V"]
заржать_VERB	["106456-V", "124590-V"]
закатываться::смехом_VERB	["106456-V", "124590-V"]
хохотать_VERB	["106456-V", "124590-V"]
умереть::от::смеху_VERB	["106456-V", "124590-V"]
ржать_VERB	["106456-V", "124590-V"]
расхохотаться_VERB	["106456-V", "124590-V"]
разразиться::хохотом_VERB	["106456-V", "124590-V"]
взорваться::хохотом_VERB	["106456-V", "124590-V"]
взрываться::хохотом_VERB	["106456-V", "124590-V"]
гоготать_VERB	["106456-V", "124590-V"]
гоготнуть_VERB	["106456-V", "124590-V"]
разразиться::смехом_VERB	["106456-V", "124590-V"]
погрешить_VERB	["115293-V", "115292-V"]
напрасно::подозревать_VERB	["115293-V", "115292-V"]
грешить::напрасно_VERB	["115293-V", "115292-V"]
грешить_VERB	["115293-V", "115292-V"]
напрасно::грешить_VERB	["115293-V", "115292-V"]
погрешить_VERB	["107180-V", "115212-V", "107181-V"]
напрасно::подозревать_VERB	["107180-V", "115212-V", "107181-V"]
грешить::напрасно_VERB	["107180-V", "115212-V", "107181-V"]
грешить_VERB	["107180-V", "115212-V", "107181-V"]
напрасно::грешить_VERB	["107180-V", "115212-V", "107181-V"]
разоружить_VERB	["128431-V", "114441-V"]
обезоруживать_VERB	["128431-V", "114441-V"]
обезоружить_VERB	["128431-V", "114441-V"]
отнимать::оружие_VERB	["128431-V", "114441-V"]
отнять::оружие_VERB	["128431-V", "114441-V"]
разоружать_VERB	["128431-V", "114441-V"]
разоружить_VERB	["116296-V", "120319-V"]
обезоруживать_VERB	["116296-V", "120319-V"]
обезоружить_VERB	["116296-V", "120319-V"]
отнимать::оружие_VERB	["116296-V", "120319-V"]
отнять::оружие_VERB	["116296-V", "120319-V"]
разоружать_VERB	["116296-V", "120319-V"]
разоружить_VERB	["118698-V", "114372-V"]
обезоруживать_VERB	["118698-V", "114372-V"]
обезоружить_VERB	["118698-V", "114372-V"]
отнимать::оружие_VERB	["118698-V", "114372-V"]
отнять::оружие_VERB	["118698-V", "114372-V"]
разоружать_VERB	["118698-V", "114372-V"]
дегазировать_VERB	["128431-V", "114441-V"]
дегазировать_VERB	["110908-V", "108870-V"]
клонировать_VERB	["129188-V", "107692-V"]
клонировать_VERB	["120784-V", "149752-V"]
засадить::лесом_VERB	["129188-V", "114187-V", "114891-V", "107692-V"]
посадить::лес_VERB	["129188-V", "114187-V", "114891-V", "107692-V"]
облесить_VERB	["129188-V", "114187-V", "114891-V", "107692-V"]
сажать::лес_VERB	["129188-V", "114187-V", "114891-V", "107692-V"]
засаживать::лесом_VERB	["129188-V", "114187-V", "114891-V", "107692-V"]
привечать_VERB	["115219-V", "107693-V", "141708-V", "130186-V"]
приветить_VERB	["115219-V", "107693-V", "141708-V", "130186-V"]
пустить::деньги::на::ветер_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
бросаться::деньгами_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
выбрасывать::деньги::на::ветер_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
выбросить::деньги::на::ветер_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
жить::на::широкую::ногу_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
швыряться::деньгами_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
сорить_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
сорить::деньгами_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
спускать_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
спускать::деньги_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
спустить_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
спустить::все::деньги_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
спустить::деньги_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
спустить::на::ветер_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
швырять::деньгами_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
бросать::деньги::на::ветер_VERB	["106715-V", "147852-V", "117589-V", "154007-V"]
прочить_VERB	["117032-V", "106858-V", "106707-V"]
прочить_VERB	["119921-V", "111944-V"]
громить_VERB	["120000-V", "112963-V"]
разгромить_VERB	["120000-V", "112963-V"]
громить_VERB	["120095-V", "111611-V"]
разгромить_VERB	["120095-V", "111611-V"]
продуть::струей_VERB	["110908-V", "112131-V", "107011-V"]
продуть_VERB	["110908-V", "112131-V", "107011-V"]
продуваться_VERB	["110908-V", "112131-V", "107011-V"]
продувать::струей_VERB	["110908-V", "112131-V", "107011-V"]
продувать_VERB	["110908-V", "112131-V", "107011-V"]
забивать::скот_VERB	["123905-V", "111386-V"]
забить::на::мясо_VERB	["123905-V", "111386-V"]
удвоить_VERB	["106631-V", "106640-V", "106636-V"]
удваивать_VERB	["106631-V", "106640-V", "106636-V"]
увеличить::в::два::раза_VERB	["106631-V", "106640-V", "106636-V"]
утроить_VERB	["106631-V", "106640-V", "106636-V"]
утраивать_VERB	["106631-V", "106640-V", "106636-V"]
увеличить::вес_VERB	["106631-V", "106640-V"]
отяжелять_VERB	["106631-V", "106640-V"]
отяжелить_VERB	["106631-V", "106640-V"]
утяжелять_VERB	["106631-V", "106640-V"]
утяжелить_VERB	["106631-V", "106640-V"]
приумножать_VERB	["106631-V", "106640-V"]
множить_VERB	["106631-V", "106640-V"]
плодить_VERB	["106631-V", "106640-V"]
помножить_VERB	["106631-V", "106640-V"]
преумножать_VERB	["106631-V", "106640-V"]
преумножить_VERB	["106631-V", "106640-V"]
умножать_VERB	["106631-V", "106640-V"]
приумножить_VERB	["106631-V", "106640-V"]
умножить_VERB	["106631-V", "106640-V"]
укрупняться_VERB	["106631-V", "106640-V"]
укрупнить_VERB	["106631-V", "106640-V"]
укрупнять_VERB	["106631-V", "106640-V"]
утолщать_VERB	["106631-V", "106640-V"]
утолстить_VERB	["106631-V", "106640-V"]
максимизировать_VERB	["106631-V", "106640-V"]
максимизировать_VERB	["130940-V", "106629-V"]
утраивать_VERB	["106631-V", "106640-V"]
утроить_VERB	["106631-V", "106640-V"]
удваивать_VERB	["106631-V", "106640-V"]
удвоить_VERB	["106631-V", "106640-V"]
удесятерить_VERB	["106631-V", "106640-V"]
взбрыкнуть_VERB	["106702-V", "119293-V"]
кобениться_VERB	["106702-V", "119293-V"]
заупрямиться_VERB	["106702-V", "119293-V"]
кочевряжиться_VERB	["106702-V", "119293-V"]
ломаться_VERB	["106702-V", "119293-V"]
заартачиться_VERB	["106702-V", "119293-V"]
топорщиться_VERB	["106702-V", "119293-V"]
выкаблучиваться_VERB	["106702-V", "119293-V"]
встопорщиться_VERB	["106702-V", "119293-V"]
упрямиться_VERB	["106702-V", "119293-V"]
фордыбачить_VERB	["106702-V", "119293-V"]
фордыбачиться_VERB	["106702-V", "119293-V"]
взбрыкивать_VERB	["106702-V", "119293-V"]
брыкаться_VERB	["106702-V", "119293-V"]
артачиться_VERB	["106702-V", "119293-V"]
взбрыкнуть_VERB	["120576-V", "106882-V", "114426-V"]
кобениться_VERB	["120576-V", "106882-V", "114426-V"]
заупрямиться_VERB	["120576-V", "106882-V", "114426-V"]
кочевряжиться_VERB	["120576-V", "106882-V", "114426-V"]
ломаться_VERB	["120576-V", "106882-V", "114426-V"]
заартачиться_VERB	["120576-V", "106882-V", "114426-V"]
топорщиться_VERB	["120576-V", "106882-V", "114426-V"]
выкаблучиваться_VERB	["120576-V", "106882-V", "114426-V"]
встопорщиться_VERB	["120576-V", "106882-V", "114426-V"]
упрямиться_VERB	["120576-V", "106882-V", "114426-V"]
фордыбачить_VERB	["120576-V", "106882-V", "114426-V"]
фордыбачиться_VERB	["120576-V", "106882-V", "114426-V"]
взбрыкивать_VERB	["120576-V", "106882-V", "114426-V"]
брыкаться_VERB	["120576-V", "106882-V", "114426-V"]
артачиться_VERB	["120576-V", "106882-V", "114426-V"]
смыться::с::поверхности_VERB	["112155-V", "129129-V", "120653-V", "129128-V"]
смываться::с::поверхности_VERB	["112155-V", "129129-V", "120653-V", "129128-V"]
смыться_VERB	["112155-V", "129129-V", "120653-V", "129128-V"]
смываться_VERB	["112155-V", "129129-V", "120653-V", "129128-V"]
полоскаться_VERB	["107010-V", "114441-V", "118009-V", "123802-V", "123805-V"]
отполоскать_VERB	["107010-V", "114441-V", "118009-V", "123802-V", "123805-V"]
прополоскать_VERB	["107010-V", "114441-V", "118009-V", "123802-V", "123805-V"]
полоскать_VERB	["107010-V", "114441-V", "118009-V", "123802-V", "123805-V"]
отполаскивать_VERB	["107010-V", "114441-V", "118009-V", "123802-V", "123805-V"]
выполаскивать_VERB	["107010-V", "114441-V", "118009-V", "123802-V", "123805-V"]
полоскать::после::стирки_VERB	["107010-V", "114441-V", "118009-V", "123802-V", "123805-V"]
выполоскать_VERB	["107010-V", "114441-V", "118009-V", "123802-V", "123805-V"]
собрать::подписи_VERB	["106557-V", "112077-V"]
собирать::подписи_VERB	["106557-V", "112077-V"]
сложиться_VERB	["116080-V", "112280-V"]
сбрасываться_VERB	["116080-V", "112280-V"]
сброситься_VERB	["116080-V", "112280-V"]
скидываться_VERB	["116080-V", "112280-V"]
скинуться_VERB	["116080-V", "112280-V"]
складываться_VERB	["116080-V", "112280-V"]
сложиться::на::расходы_VERB	["116080-V", "112280-V"]
сложиться_VERB	["106557-V", "112077-V"]
сбрасываться_VERB	["106557-V", "112077-V"]
сброситься_VERB	["106557-V", "112077-V"]
скидываться_VERB	["106557-V", "112077-V"]
скинуться_VERB	["106557-V", "112077-V"]
складываться_VERB	["106557-V", "112077-V"]
сложиться::на::расходы_VERB	["106557-V", "112077-V"]
уложиться::в::дорогу_VERB	["117035-V", "117034-V"]
укладываться_VERB	["117035-V", "117034-V"]
собраться::в::дорогу_VERB	["117035-V", "117034-V"]
собраться_VERB	["117035-V", "117034-V"]
собрать::свои::вещи_VERB	["117035-V", "117034-V"]
собираться::в::дорогу_VERB	["117035-V", "117034-V"]
собираться_VERB	["117035-V", "117034-V"]
собирать::свои::вещи_VERB	["117035-V", "117034-V"]
засобираться_VERB	["117035-V", "117034-V"]
уложиться_VERB	["117035-V", "117034-V"]
уложиться::в::дорогу_VERB	["106557-V", "112077-V"]
укладываться_VERB	["106557-V", "112077-V"]
собраться::в::дорогу_VERB	["106557-V", "112077-V"]
собраться_VERB	["106557-V", "112077-V"]
собрать::свои::вещи_VERB	["106557-V", "112077-V"]
собираться::в::дорогу_VERB	["106557-V", "112077-V"]
собираться_VERB	["106557-V", "112077-V"]
собирать::свои::вещи_VERB	["106557-V", "112077-V"]
засобираться_VERB	["106557-V", "112077-V"]
уложиться_VERB	["106557-V", "112077-V"]
свезти_VERB	["106557-V", "112077-V"]
свозить_VERB	["106557-V", "112077-V"]
свезти::в::одно::место_VERB	["106557-V", "112077-V"]
свезти::вместе_VERB	["106557-V", "112077-V"]
свозить::в::одно::место_VERB	["106557-V", "112077-V"]
суммировать_VERB	["106557-V", "112077-V"]
суммировать::информацию_VERB	["106557-V", "112077-V"]
суммировать_VERB	["124899-V", "106456-V"]
суммировать::информацию_VERB	["124899-V", "106456-V"]
снести_VERB	["106557-V", "112077-V"]
сносить_VERB	["106557-V", "112077-V"]
сносить::в::одно::место_VERB	["106557-V", "112077-V"]
снести::в::одно::место_VERB	["106557-V", "112077-V"]
снести_VERB	["115675-V", "115672-V"]
сносить_VERB	["115675-V", "115672-V"]
сносить::в::одно::место_VERB	["115675-V", "115672-V"]
снести::в::одно::место_VERB	["115675-V", "115672-V"]
сваливать_VERB	["106557-V", "112077-V"]
сваливать::в::кучу_VERB	["106557-V", "112077-V"]
свалить_VERB	["106557-V", "112077-V"]
свалить::в::кучу_VERB	["106557-V", "112077-V"]
сваливать_VERB	["111022-V", "120412-V"]
сваливать::в::кучу_VERB	["111022-V", "120412-V"]
свалить_VERB	["111022-V", "120412-V"]
свалить::в::кучу_VERB	["111022-V", "120412-V"]
хронометрировать_VERB	["3649-V", "106710-V"]
промеривать_VERB	["3649-V", "106710-V"]
промерить_VERB	["3649-V", "106710-V"]
промерять_VERB	["3649-V", "106710-V"]
обмеривать_VERB	["3649-V", "106710-V"]
обмерить_VERB	["3649-V", "106710-V"]
померяться_VERB	["3649-V", "106710-V", "106517-V"]
мериться_VERB	["3649-V", "106710-V", "106517-V"]
помериться_VERB	["3649-V", "106710-V", "106517-V"]
растопить_VERB	["108948-V", "111100-V"]
растоплять_VERB	["108948-V", "111100-V"]
натопить_VERB	["108948-V", "111100-V"]
топиться_VERB	["108948-V", "111100-V"]
топить_VERB	["108948-V", "111100-V"]
плавить::металл_VERB	["106495-V", "137819-V", "129701-V"]
плавить::металл_VERB	["108948-V", "111100-V"]
снимать::видео_VERB	["106495-V", "111641-V", "107002-V"]
снимать::видео_VERB	["116498-V", "111882-V"]
фиксировать::нарушение_VERB	["111881-V", "116498-V", "152808-V", "111882-V"]
ошвартоваться_VERB	["112696-V", "106698-V"]
швартоваться_VERB	["112696-V", "106698-V"]
пришвартоваться_VERB	["112696-V", "106698-V"]
пришвартовать_VERB	["112696-V", "106698-V"]
швартовать_VERB	["112696-V", "106698-V"]
ошвартоваться_VERB	["116418-V", "112286-V", "110790-V"]
швартоваться_VERB	["116418-V", "112286-V", "110790-V"]
пришвартоваться_VERB	["116418-V", "112286-V", "110790-V"]
пришвартовать_VERB	["116418-V", "112286-V", "110790-V"]
швартовать_VERB	["116418-V", "112286-V", "110790-V"]
ослепить::светом_VERB	["129300-V", "111493-V"]
слепить_VERB	["129300-V", "111493-V"]
ослеплять_VERB	["129300-V", "111493-V"]
ослепить_VERB	["129300-V", "111493-V"]
свести_VERB	["115694-V", "119747-V", "106472-V"]
сводить_VERB	["115694-V", "119747-V", "106472-V"]
свести::вниз_VERB	["115694-V", "119747-V", "106472-V"]
сводить::вниз_VERB	["115694-V", "119747-V", "106472-V"]
свести_VERB	["108824-V", "114453-V"]
сводить_VERB	["108824-V", "114453-V"]
свести::вниз_VERB	["108824-V", "114453-V"]
сводить::вниз_VERB	["108824-V", "114453-V"]
развести_VERB	["115694-V", "119747-V", "106472-V"]
разводить_VERB	["115694-V", "119747-V", "106472-V"]
развести_VERB	["106938-V", "115672-V"]
разводить_VERB	["106938-V", "115672-V"]
обводить_VERB	["115694-V", "119747-V", "106472-V"]
обвести_VERB	["115694-V", "119747-V", "106472-V"]
подводить_VERB	["115694-V", "119747-V", "106472-V"]
подвести_VERB	["115694-V", "119747-V", "106472-V"]
подводить_VERB	["106638-V", "111594-V"]
подвести_VERB	["106638-V", "111594-V"]
не::признать::свою::вину_VERB	["107137-V", "117017-V", "149453-V"]
запереться_VERB	["107137-V", "117017-V", "149453-V"]
отпираться_VERB	["107137-V", "117017-V", "149453-V"]
запираться_VERB	["107137-V", "117017-V", "149453-V"]
не::признавать::свою::вину_VERB	["107137-V", "117017-V", "149453-V"]
не::признаваться_VERB	["107137-V", "117017-V", "149453-V"]
отпереться_VERB	["107137-V", "117017-V", "149453-V"]
отрицать::свою::вину_VERB	["107137-V", "117017-V", "149453-V"]
оформляться_VERB	["115487-V", "125641-V"]
оформиться_VERB	["115487-V", "125641-V"]
оформить_VERB	["115487-V", "125641-V"]
оформлять_VERB	["115487-V", "125641-V"]
наедать_VERB	["154983-V", "111489-V", "132769-V"]
наесть_VERB	["154983-V", "111489-V", "132769-V"]
пастеризовать_VERB	["9880-V", "137819-V", "106534-V", "113030-V", "4688-V"]
автоклавировать_VERB	["9880-V", "137819-V", "4688-V"]
стачивать_VERB	["106495-V", "106534-V", "144428-V", "115278-V"]
сточить_VERB	["106495-V", "106534-V", "144428-V", "115278-V"]
стачивать_VERB	["107412-V", "112080-V", "110832-V", "112810-V"]
сточить_VERB	["107412-V", "112080-V", "110832-V", "112810-V"]
квасить_VERB	["111554-V", "109109-V", "5731-V"]
заквасить_VERB	["111554-V", "109109-V", "5731-V"]
проквасить_VERB	["111554-V", "109109-V", "5731-V"]
наквашивать_VERB	["111554-V", "109109-V", "5731-V"]
заквашивать_VERB	["111554-V", "109109-V", "5731-V"]
наквасить_VERB	["111554-V", "109109-V", "5731-V"]
проквашивать_VERB	["111554-V", "109109-V", "5731-V"]
сквасить_VERB	["111554-V", "109109-V", "5731-V"]
концентрировать_VERB	["106640-V", "139819-V"]
концентрировать_VERB	["106950-V", "106534-V", "113030-V"]
усваиваться::организмом_VERB	["106950-V", "106534-V", "113030-V"]
усваиваться_VERB	["106950-V", "106534-V", "113030-V"]
усваивать_VERB	["106950-V", "106534-V", "113030-V"]
усвоить_VERB	["106950-V", "106534-V", "113030-V"]
усваиваться::организмом_VERB	["115221-V", "115222-V"]
усваиваться_VERB	["115221-V", "115222-V"]
усваивать_VERB	["115221-V", "115222-V"]
усвоить_VERB	["115221-V", "115222-V"]
переварить_VERB	["106950-V", "106534-V", "113030-V"]
перевариться_VERB	["106950-V", "106534-V", "113030-V"]
перевариваться_VERB	["106950-V", "106534-V", "113030-V"]
переваривать_VERB	["106950-V", "106534-V", "113030-V"]
проводить::анкету_VERB	["107256-V", "124530-V", "112077-V"]
анкетировать_VERB	["107256-V", "124530-V", "112077-V"]
проанкетировать_VERB	["107256-V", "124530-V", "112077-V"]
провести::анкетирование_VERB	["107256-V", "124530-V", "112077-V"]
провести::анкету_VERB	["107256-V", "124530-V", "112077-V"]
проводить::анкетирование_VERB	["107256-V", "124530-V", "112077-V"]
страховать::имущество_VERB	["149549-V", "106646-V"]
страховать::имущество_VERB	["112026-V", "106501-V", "106595-V", "1993-V"]
самортизировать_VERB	["106638-V", "110894-V"]
амортизировать_VERB	["106638-V", "110894-V"]
амортизировать::имущество_VERB	["106638-V", "110894-V"]
понизить_VERB	["106638-V", "110894-V"]
снизить::высоту_VERB	["106638-V", "110894-V"]
уменьшить::высоту_VERB	["106638-V", "110894-V"]
понижать_VERB	["106638-V", "110894-V"]
снижать::высоту_VERB	["106638-V", "110894-V"]
скидывать_VERB	["106638-V", "110894-V"]
сбавить_VERB	["106638-V", "110894-V"]
сбавлять_VERB	["106638-V", "110894-V"]
скидывать::цену_VERB	["106638-V", "110894-V"]
скинуть_VERB	["106638-V", "110894-V"]
скинуть::цену_VERB	["106638-V", "110894-V"]
сбить::жар_VERB	["106638-V", "110894-V"]
сбить::температуру_VERB	["106638-V", "110894-V"]
сбивать::высокую::температуру_VERB	["106638-V", "110894-V"]
сбивать::жар_VERB	["106638-V", "110894-V"]
сбивать::температуру_VERB	["106638-V", "110894-V"]
сбить::высокую::температуру_VERB	["106638-V", "110894-V"]
сбить::жар_VERB	["106529-V", "111954-V", "1061-V", "106472-V"]
сбить::температуру_VERB	["106529-V", "111954-V", "1061-V", "106472-V"]
сбивать::высокую::температуру_VERB	["106529-V", "111954-V", "1061-V", "106472-V"]
сбивать::жар_VERB	["106529-V", "111954-V", "1061-V", "106472-V"]
сбивать::температуру_VERB	["106529-V", "111954-V", "1061-V", "106472-V"]
сбить::высокую::температуру_VERB	["106529-V", "111954-V", "1061-V", "106472-V"]
резко::понизить_VERB	["106638-V", "110894-V"]
обваливать_VERB	["106638-V", "110894-V"]
обвалить_VERB	["106638-V", "110894-V"]
обрушить_VERB	["106638-V", "110894-V"]
настроить::на::частоту_VERB	["106490-V", "129710-V"]
настроиться_VERB	["106490-V", "129710-V"]
настраиваться_VERB	["106490-V", "129710-V"]
настроить_VERB	["106490-V", "129710-V"]
настраивать_VERB	["106490-V", "129710-V"]
настроить::на::прием::сигнала_VERB	["106490-V", "129710-V"]
разработать_VERB	["106490-V", "129710-V"]
разрабатывать_VERB	["106490-V", "129710-V"]
встретиться::с::глазу::на::глаз_VERB	["119037-V", "111978-V"]
встречаться::с::глазу::на::глаз_VERB	["119037-V", "111978-V"]
случайно::встретиться_VERB	["119037-V", "111978-V"]
повстречать_VERB	["119037-V", "111978-V"]
повстречаться_VERB	["119037-V", "111978-V"]
случайно::встретить_VERB	["119037-V", "111978-V"]
столкнуться_VERB	["119037-V", "111978-V"]
сталкиваться_VERB	["119037-V", "111978-V"]
варить::самогон_VERB	["115248-V", "150138-V"]
гнать::самогон_VERB	["115248-V", "150138-V"]
варить::самогон_VERB	["113755-V", "106534-V", "112139-V"]
гнать::самогон_VERB	["113755-V", "106534-V", "112139-V"]
изваливать_VERB	["111369-V", "107013-V"]
вывалять::в::грязи_VERB	["111369-V", "107013-V"]
вываливать_VERB	["111369-V", "107013-V"]
извалять_VERB	["111369-V", "107013-V"]
вывозить_VERB	["111369-V", "107013-V"]
вывалять_VERB	["111369-V", "107013-V"]
извалять::в::грязи_VERB	["111369-V", "107013-V"]
изваливать_VERB	["123757-V", "123389-V", "123758-V", "107325-V"]
вывалять::в::грязи_VERB	["123757-V", "123389-V", "123758-V", "107325-V"]
вываливать_VERB	["123757-V", "123389-V", "123758-V", "107325-V"]
извалять_VERB	["123757-V", "123389-V", "123758-V", "107325-V"]
вывозить_VERB	["123757-V", "123389-V", "123758-V", "107325-V"]
вывалять_VERB	["123757-V", "123389-V", "123758-V", "107325-V"]
извалять::в::грязи_VERB	["123757-V", "123389-V", "123758-V", "107325-V"]
преклонить_VERB	["115840-V", "111050-V", "111090-V", "108824-V"]
преклонять_VERB	["115840-V", "111050-V", "111090-V", "108824-V"]
опустить_VERB	["108824-V", "106938-V", "115840-V", "111050-V", "111090-V"]
опускать_VERB	["108824-V", "106938-V", "115840-V", "111050-V", "111090-V"]
телефонизировать_VERB	["129756-V", "153713-V"]
провести::телефон_VERB	["129756-V", "153713-V"]
устанавливать::телефон_VERB	["129756-V", "153713-V"]
проводить::телефонную::линию_VERB	["129756-V", "153713-V"]
подключать::к::телефонной::линии_VERB	["129756-V", "153713-V"]
подключить::к::телефонной::линии_VERB	["129756-V", "153713-V"]
оборудовать::телефоном_VERB	["129756-V", "153713-V"]
проводить::телефон_VERB	["129756-V", "153713-V"]
установить::телефон_VERB	["129756-V", "153713-V"]
телефонизировать_VERB	["112144-V", "106601-V", "106699-V"]
провести::телефон_VERB	["112144-V", "106601-V", "106699-V"]
устанавливать::телефон_VERB	["112144-V", "106601-V", "106699-V"]
проводить::телефонную::линию_VERB	["112144-V", "106601-V", "106699-V"]
подключать::к::телефонной::линии_VERB	["112144-V", "106601-V", "106699-V"]
подключить::к::телефонной::линии_VERB	["112144-V", "106601-V", "106699-V"]
оборудовать::телефоном_VERB	["112144-V", "106601-V", "106699-V"]
проводить::телефон_VERB	["112144-V", "106601-V", "106699-V"]
установить::телефон_VERB	["112144-V", "106601-V", "106699-V"]
подводить::электричество_VERB	["129756-V", "153713-V"]
электрифицировать_VERB	["129756-V", "153713-V"]
подводить::электричество_VERB	["106529-V", "7064-V", "106501-V"]
электрифицировать_VERB	["106529-V", "7064-V", "106501-V"]
скатить_VERB	["108824-V", "114453-V"]
скатывать_VERB	["108824-V", "114453-V"]
скатить::вниз_VERB	["108824-V", "114453-V"]
приспускать_VERB	["108824-V", "114453-V"]
приспустить_VERB	["108824-V", "114453-V"]
свезти::вниз_VERB	["108824-V", "114453-V"]
свезти_VERB	["108824-V", "114453-V"]
свозить::вниз_VERB	["108824-V", "114453-V"]
свозить_VERB	["108824-V", "114453-V"]
надламывать_VERB	["121137-V", "107417-V"]
надломить_VERB	["121137-V", "107417-V"]
тралить::мины_VERB	["128431-V", "7107-V", "144534-V", "114441-V"]
протралить_VERB	["128431-V", "7107-V", "144534-V", "114441-V"]
вытралить_VERB	["128431-V", "7107-V", "144534-V", "114441-V"]
протраливать_VERB	["128431-V", "7107-V", "144534-V", "114441-V"]
тралить_VERB	["128431-V", "7107-V", "144534-V", "114441-V"]
известие::облетело_VERB	["106542-V", "139811-V", "119127-V", "1885-V"]
докатиться_VERB	["106542-V", "139811-V", "119127-V", "1885-V"]
донеслось::известие_VERB	["106542-V", "139811-V", "119127-V", "1885-V"]
доноситься_VERB	["106542-V", "139811-V", "119127-V", "1885-V"]
донестись_VERB	["106542-V", "139811-V", "119127-V", "1885-V"]
разлетаться_VERB	["106542-V", "139811-V", "119127-V", "1885-V"]
разлететься_VERB	["106542-V", "139811-V", "119127-V", "1885-V"]
облететь_VERB	["106542-V", "139811-V", "119127-V", "1885-V"]
облетела::новость_VERB	["106542-V", "139811-V", "119127-V", "1885-V"]
новость::облетела_VERB	["106542-V", "139811-V", "119127-V", "1885-V"]
проникать_VERB	["139811-V", "1885-V"]
проникнуть_VERB	["139811-V", "1885-V"]
носиться::в::воздухе_VERB	["139811-V", "1885-V"]
носиться_VERB	["139811-V", "1885-V"]
витать::в::воздухе_VERB	["139811-V", "1885-V"]
витать_VERB	["139811-V", "1885-V"]
отбивать_VERB	["133659-V", "118595-V"]
отбить_VERB	["133659-V", "118595-V"]
увести_VERB	["133659-V", "118595-V"]
уводить_VERB	["133659-V", "118595-V"]
перегруппировать_VERB	["111265-V", "107533-V"]
перегруппировывать_VERB	["111265-V", "107533-V"]
перегруппировать_VERB	["120969-V", "107602-V"]
перегруппировывать_VERB	["120969-V", "107602-V"]
охладевать_VERB	["112155-V", "142004-V"]
остынуть_VERB	["112155-V", "142004-V"]
остывать_VERB	["112155-V", "142004-V"]
чувства::охладели_VERB	["112155-V", "142004-V"]
чувства::остыли_VERB	["112155-V", "142004-V"]
поостыть_VERB	["112155-V", "142004-V"]
поостынуть_VERB	["112155-V", "142004-V"]
охладиться_VERB	["112155-V", "142004-V"]
охладеть_VERB	["112155-V", "142004-V"]
остыть_VERB	["112155-V", "142004-V"]
охладевать_VERB	["106629-V"]
остынуть_VERB	["106629-V"]
остывать_VERB	["106629-V"]
чувства::охладели_VERB	["106629-V"]
чувства::остыли_VERB	["106629-V"]
поостыть_VERB	["106629-V"]
поостынуть_VERB	["106629-V"]
охладиться_VERB	["106629-V"]
охладеть_VERB	["106629-V"]
остыть_VERB	["106629-V"]
поджечь::снизу_VERB	["111794-V", "106817-V"]
поджечь_VERB	["111794-V", "106817-V"]
поджигать::снизу_VERB	["111794-V", "106817-V"]
поджигать_VERB	["111794-V", "106817-V"]
растапливать::печь_VERB	["108948-V", "117449-V", "117729-V"]
затапливать::печь_VERB	["108948-V", "117449-V", "117729-V"]
затопить::печь_VERB	["108948-V", "117449-V", "117729-V"]
растапливать_VERB	["108948-V", "117449-V", "117729-V"]
растопить_VERB	["108948-V", "117449-V", "117729-V"]
растопить::печь_VERB	["108948-V", "117449-V", "117729-V"]
топить::печь_VERB	["108948-V", "117449-V", "117729-V"]
топиться_VERB	["108948-V", "117449-V", "117729-V"]
растапливать::печь_VERB	["111794-V", "106817-V"]
затапливать::печь_VERB	["111794-V", "106817-V"]
затопить::печь_VERB	["111794-V", "106817-V"]
растапливать_VERB	["111794-V", "106817-V"]
растопить_VERB	["111794-V", "106817-V"]
растопить::печь_VERB	["111794-V", "106817-V"]
топить::печь_VERB	["111794-V", "106817-V"]
топиться_VERB	["111794-V", "106817-V"]
прикурить_VERB	["111794-V", "106817-V"]
прикуривать_VERB	["111794-V", "106817-V"]
раздувать_VERB	["111794-V", "106817-V"]
раздувать::пламя_VERB	["111794-V", "106817-V"]
раздувать::огонь_VERB	["111794-V", "106817-V"]
раздуть_VERB	["111794-V", "106817-V"]
